id_beneficiaire,annee,region,code_region,province,milieu,genre,age,tranche_age,operateur,niveau_formation,heures_formation,formation_completee,score_evaluation_final
ALP503459,2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,62,50-64,ONG,Niveau 2 (intermédiaire),171,1,55.5
ALP503460,2019,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Féminin,49,35-49,ANLCA,Niveau 3 (avancé),53,1,79.7
ALP503461,2020,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,42,35-49,Association partenaire,Niveau 2 (intermédiaire),186,1,59.0
ALP503462,2022,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,18,15-24,Association partenaire,Niveau 1 (débutant),50,0,89.9
ALP503463,2015,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,64,50-64,Mosquée,Niveau 3 (avancé),169,0,89.2
ALP503464,2016,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Féminin,44,35-49,Association partenaire,Niveau 2 (intermédiaire),69,1,69.4
ALP503465,2019,Casablanca-Settat,CAS,Benslimane,Rural,Masculin,28,25-34,ANLCA,Niveau 3 (avancé),91,1,73.5
ALP503466,2020,Casablanca-Settat,CAS,Settat,Urbain,Féminin,40,35-49,ANLCA,Niveau 3 (avancé),144,1,95.5
ALP503467,2020,Oriental,ORI,Berkane,Rural,Féminin,38,35-49,Entreprise,Niveau 2 (intermédiaire),86,1,60.4
ALP503468,2021,Souss-Massa,SOU,Tiznit,Rural,Féminin,48,35-49,Association partenaire,Niveau 2 (intermédiaire),55,1,68.4
ALP503469,2021,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Féminin,56,50-64,ANLCA,Niveau 3 (avancé),79,0,75.8
ALP503470,2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,60,50-64,Association partenaire,Niveau 2 (intermédiaire),158,0,89.4
ALP503471,2017,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,25,15-24,Mosquée,Niveau 1 (débutant),184,0,34.6
ALP503472,2015,Casablanca-Settat,CAS,Benslimane,Rural,Masculin,26,25-34,ANLCA,Niveau 1 (débutant),165,1,65.9
ALP503473,2020,Fès-Meknès,FES,Boulemane,Urbain,Féminin,39,35-49,ONG,Niveau 1 (débutant),156,0,77.6
ALP503474,2016,Fès-Meknès,FES,Moulay Yacoub,Rural,Masculin,58,50-64,ANLCA,Niveau 3 (avancé),157,1,74.1
ALP503475,2016,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Masculin,22,15-24,ANLCA,Niveau 2 (intermédiaire),169,0,77.5
ALP503476,2018,Fès-Meknès,FES,Fès,Rural,Féminin,57,50-64,Entreprise,Niveau 2 (intermédiaire),143,0,69.4
ALP503477,2021,Oriental,ORI,Figuig,Rural,Féminin,49,35-49,Mosquée,Niveau 2 (intermédiaire),76,0,100.0
ALP503478,2021,Oriental,ORI,Figuig,Urbain,Masculin,25,15-24,Entreprise,Niveau 3 (avancé),170,1,68.2
ALP503479,2016,Casablanca-Settat,CAS,Settat,Rural,Féminin,63,50-64,Mosquée,Niveau 1 (débutant),178,1,82.1
ALP503480,2021,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,19,15-24,Association partenaire,Niveau 1 (débutant),191,1,81.1
ALP503481,2018,Casablanca-Settat,CAS,Benslimane,Urbain,Masculin,54,50-64,ANLCA,Niveau 1 (débutant),192,0,64.2
ALP503482,2021,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,24,15-24,ANLCA,Niveau 2 (intermédiaire),83,1,38.3
ALP503483,2016,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,22,15-24,ONG,Niveau 1 (débutant),64,1,63.1
ALP503484,2019,Marrakech-Safi,MAR,Youssoufia,Rural,Féminin,46,35-49,ANLCA,Niveau 2 (intermédiaire),70,0,56.9
ALP503485,2018,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Féminin,29,25-34,ONG,Niveau 2 (intermédiaire),107,1,50.0
ALP503486,2023,Fès-Meknès,FES,Ifrane,Rural,Masculin,55,50-64,Mosquée,Niveau 1 (débutant),61,0,86.6
ALP503487,2020,Fès-Meknès,FES,Boulemane,Rural,Féminin,32,25-34,Association partenaire,Niveau 2 (intermédiaire),44,1,43.2
ALP503488,2019,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,27,25-34,ANLCA,Niveau 1 (débutant),120,1,67.8
ALP503489,2023,Casablanca-Settat,CAS,Benslimane,Urbain,Féminin,30,25-34,Entreprise,Niveau 2 (intermédiaire),167,0,55.6
ALP503490,2022,Casablanca-Settat,CAS,Settat,Rural,Féminin,42,35-49,ANLCA,Niveau 2 (intermédiaire),99,1,67.1
ALP503491,2017,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,33,25-34,ONG,Niveau 1 (débutant),140,0,67.5
ALP503492,2019,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,20,15-24,Entreprise,Niveau 2 (intermédiaire),92,1,41.1
ALP503493,2020,Guelmim-Oued Noun,GUE,Sidi Ifni,Rural,Féminin,25,15-24,Mosquée,Niveau 3 (avancé),165,1,49.8
ALP503494,2020,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Féminin,49,35-49,ANLCA,Niveau 2 (intermédiaire),40,1,80.0
ALP503495,2022,Marrakech-Safi,MAR,Essaouira,Urbain,Féminin,27,25-34,ANLCA,Niveau 3 (avancé),121,1,54.3
ALP503496,2015,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,28,25-34,Association partenaire,Niveau 2 (intermédiaire),125,1,86.0
ALP503497,2019,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,16,15-24,Association partenaire,Niveau 2 (intermédiaire),136,1,54.0
ALP503498,2023,Fès-Meknès,FES,Moulay Yacoub,Rural,Féminin,51,50-64,Mosquée,Niveau 3 (avancé),77,1,68.9
ALP503499,2016,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Féminin,30,25-34,ANLCA,Niveau 2 (intermédiaire),87,1,70.8
ALP503500,2018,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,16,15-24,Association partenaire,Niveau 1 (débutant),68,0,70.9
ALP503501,2018,Casablanca-Settat,CAS,Berrechid,Rural,Féminin,54,50-64,Entreprise,Niveau 3 (avancé),84,1,72.7
ALP503502,2018,Oriental,ORI,Nador,Rural,Féminin,24,15-24,Association partenaire,Niveau 3 (avancé),126,0,83.7
ALP503503,2018,Drâa-Tafilalet,DRA,Tinghir,Rural,Féminin,27,25-34,Association partenaire,Niveau 1 (débutant),53,1,84.2
ALP503504,2018,Oriental,ORI,Jerada,Rural,Féminin,33,25-34,Entreprise,Niveau 2 (intermédiaire),146,0,64.9
ALP503505,2019,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Féminin,46,35-49,ANLCA,Niveau 1 (débutant),171,1,71.5
ALP503506,2015,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Féminin,16,15-24,ANLCA,Niveau 1 (débutant),185,0,69.9
ALP503507,2023,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Féminin,34,25-34,ANLCA,Niveau 1 (débutant),91,0,77.6
ALP503508,2015,Fès-Meknès,FES,Séfrou,Urbain,Masculin,23,15-24,Mosquée,Niveau 2 (intermédiaire),160,1,79.3
ALP503509,2020,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,30,25-34,ONG,Niveau 3 (avancé),113,1,49.3
ALP503510,2016,Fès-Meknès,FES,Fès,Urbain,Féminin,21,15-24,Mosquée,Niveau 2 (intermédiaire),151,1,45.6
ALP503511,2020,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Masculin,28,25-34,Association partenaire,Niveau 2 (intermédiaire),127,1,62.6
ALP503512,2021,Oriental,ORI,Nador,Rural,Féminin,40,35-49,Mosquée,Niveau 1 (débutant),154,1,56.3
ALP503513,2016,Casablanca-Settat,CAS,Sidi Bennour,Rural,Féminin,62,50-64,Association partenaire,Niveau 3 (avancé),51,1,70.9
ALP503514,2020,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Féminin,42,35-49,Entreprise,Niveau 3 (avancé),88,0,52.7
ALP503515,2016,Marrakech-Safi,MAR,Marrakech,Rural,Masculin,52,50-64,ANLCA,Niveau 2 (intermédiaire),182,1,68.1
ALP503516,2021,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Masculin,22,15-24,ANLCA,Niveau 3 (avancé),116,1,70.9
ALP503517,2019,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Féminin,36,35-49,Mosquée,Niveau 3 (avancé),184,1,48.6
ALP503518,2018,Fès-Meknès,FES,Séfrou,Urbain,Féminin,24,15-24,ANLCA,Niveau 2 (intermédiaire),178,0,17.3
ALP503519,2022,Casablanca-Settat,CAS,El Jadida,Rural,Féminin,58,50-64,Association partenaire,Niveau 2 (intermédiaire),116,1,31.6
ALP503520,2016,Oriental,ORI,Driouch,Rural,Masculin,44,35-49,ANLCA,Niveau 1 (débutant),115,1,69.3
ALP503521,2015,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Masculin,46,35-49,ONG,Niveau 3 (avancé),139,1,73.2
ALP503522,2016,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Féminin,26,25-34,Association partenaire,Niveau 1 (débutant),105,1,41.3
ALP503523,2022,Fès-Meknès,FES,Boulemane,Rural,Féminin,60,50-64,ANLCA,Niveau 1 (débutant),191,1,57.7
ALP503524,2017,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Masculin,23,15-24,ANLCA,Niveau 1 (débutant),151,0,97.5
ALP503525,2023,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,59,50-64,Mosquée,Niveau 3 (avancé),123,0,67.9
ALP503526,2016,Marrakech-Safi,MAR,Safi,Rural,Masculin,28,25-34,ANLCA,Niveau 2 (intermédiaire),118,1,82.1
ALP503527,2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,45,35-49,ANLCA,Niveau 1 (débutant),103,0,53.1
ALP503528,2022,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Masculin,21,15-24,ONG,Niveau 3 (avancé),189,1,34.9
ALP503529,2022,Casablanca-Settat,CAS,Khouribga,Urbain,Masculin,59,50-64,Mosquée,Niveau 3 (avancé),143,1,69.8
ALP503530,2023,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Masculin,30,25-34,Association partenaire,Niveau 2 (intermédiaire),62,1,45.0
ALP503531,2020,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,22,15-24,Mosquée,Niveau 2 (intermédiaire),81,0,79.1
ALP503532,2015,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Masculin,38,35-49,ONG,Niveau 3 (avancé),52,1,46.8
ALP503533,2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,59,50-64,ANLCA,Niveau 1 (débutant),84,0,46.4
ALP503534,2017,Fès-Meknès,FES,Fès,Urbain,Masculin,41,35-49,Association partenaire,Niveau 3 (avancé),47,1,68.4
ALP503535,2021,Fès-Meknès,FES,Boulemane,Urbain,Féminin,59,50-64,Association partenaire,Niveau 2 (intermédiaire),114,0,59.4
ALP503536,2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,43,35-49,Association partenaire,Niveau 3 (avancé),188,1,53.7
ALP503537,2022,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,46,35-49,ONG,Niveau 3 (avancé),153,0,66.6
ALP503538,2015,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,42,35-49,Entreprise,Niveau 2 (intermédiaire),156,1,62.7
ALP503539,2023,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,38,35-49,Association partenaire,Niveau 2 (intermédiaire),166,0,56.5
ALP503540,2017,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Masculin,60,50-64,ANLCA,Niveau 3 (avancé),156,0,54.2
ALP503541,2020,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,56,50-64,ANLCA,Niveau 3 (avancé),151,1,88.8
ALP503542,2023,Oriental,ORI,Nador,Rural,Féminin,22,15-24,ANLCA,Niveau 3 (avancé),62,1,54.1
ALP503543,2015,Casablanca-Settat,CAS,Mohammadia,Urbain,Féminin,41,35-49,ANLCA,Niveau 3 (avancé),93,0,71.4
ALP503544,2019,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Féminin,43,35-49,ONG,Niveau 2 (intermédiaire),58,1,53.9
ALP503545,2018,Oriental,ORI,Figuig,Rural,Masculin,15,,Association partenaire,Niveau 1 (débutant),187,1,69.0
ALP503546,2021,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,37,35-49,ANLCA,Niveau 1 (débutant),162,1,14.5
ALP503547,2016,Oriental,ORI,Berkane,Rural,Féminin,35,25-34,ONG,Niveau 2 (intermédiaire),162,1,54.5
ALP503548,2021,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Féminin,49,35-49,ANLCA,Niveau 3 (avancé),132,1,49.9
ALP503549,2018,Guelmim-Oued Noun,GUE,Guelmim,Rural,Féminin,28,25-34,ANLCA,Niveau 1 (débutant),58,1,84.0
ALP503550,2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,15,,Association partenaire,Niveau 3 (avancé),160,1,68.6
ALP503551,2023,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,23,15-24,Association partenaire,Niveau 2 (intermédiaire),50,0,65.3
ALP503552,2021,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Féminin,50,35-49,Mosquée,Niveau 1 (débutant),67,1,71.7
ALP503553,2016,Casablanca-Settat,CAS,Sidi Bennour,Rural,Masculin,39,35-49,ANLCA,Niveau 1 (débutant),197,1,80.7
ALP503554,2019,Casablanca-Settat,CAS,Sidi Bennour,Rural,Féminin,39,35-49,Association partenaire,Niveau 2 (intermédiaire),160,0,89.2
ALP503555,2023,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,30,25-34,ANLCA,Niveau 2 (intermédiaire),148,1,58.9
ALP503556,2018,Casablanca-Settat,CAS,Casablanca,Rural,Féminin,30,25-34,ANLCA,Niveau 2 (intermédiaire),57,0,46.2
ALP503557,2022,Marrakech-Safi,MAR,Youssoufia,Rural,Féminin,25,15-24,ONG,Niveau 2 (intermédiaire),93,1,82.6
ALP503558,2021,Marrakech-Safi,MAR,Safi,Urbain,Féminin,46,35-49,Association partenaire,Niveau 2 (intermédiaire),108,1,60.5
ALP503559,2020,Béni Mellal-Khénifra,BMK,Azilal,Rural,Masculin,31,25-34,ANLCA,Niveau 1 (débutant),64,1,64.6
ALP503560,2015,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,45,35-49,ONG,Niveau 2 (intermédiaire),56,1,28.1
ALP503561,2022,Dakhla-Oued Eddahab,DAK,Aousserd,Rural,Féminin,32,25-34,ONG,Niveau 3 (avancé),101,1,89.9
ALP503562,2023,Drâa-Tafilalet,DRA,Midelt,Rural,Féminin,20,15-24,Mosquée,Niveau 2 (intermédiaire),197,1,35.2
ALP503563,2020,Casablanca-Settat,CAS,Settat,Rural,Féminin,26,25-34,ANLCA,Niveau 2 (intermédiaire),109,1,88.0
ALP503564,2021,Souss-Massa,SOU,Taroudannt,Urbain,Féminin,32,25-34,ANLCA,Niveau 3 (avancé),80,0,70.8
ALP503565,2016,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Féminin,36,35-49,Association partenaire,Niveau 1 (débutant),142,0,59.4
ALP503566,2023,Casablanca-Settat,CAS,Berrechid,Rural,Féminin,51,50-64,ANLCA,Niveau 1 (débutant),167,1,62.9
ALP503567,2021,Marrakech-Safi,MAR,Chichaoua,Rural,Féminin,29,25-34,Association partenaire,Niveau 2 (intermédiaire),45,0,56.3
ALP503568,2016,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Féminin,18,15-24,ANLCA,Niveau 2 (intermédiaire),129,0,78.3
ALP503569,2021,Souss-Massa,SOU,Tiznit,Rural,Masculin,29,25-34,ANLCA,Niveau 2 (intermédiaire),132,1,60.2
ALP503570,2018,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Féminin,40,35-49,Association partenaire,Niveau 1 (débutant),183,1,69.9
ALP503571,2023,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,63,50-64,ANLCA,Niveau 2 (intermédiaire),118,1,44.6
ALP503572,2023,Rabat-Salé-Kénitra,RAB,Salé,Rural,Féminin,52,50-64,ANLCA,Niveau 1 (débutant),45,1,51.3
ALP503573,2021,Casablanca-Settat,CAS,Benslimane,Rural,Masculin,28,25-34,ANLCA,Niveau 1 (débutant),125,1,67.9
ALP503574,2015,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,18,15-24,ANLCA,Niveau 1 (débutant),45,1,88.2
ALP503575,2022,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,36,35-49,Entreprise,Niveau 1 (débutant),140,1,77.1
ALP503576,2023,Marrakech-Safi,MAR,Al Haouz,Rural,Féminin,21,15-24,Mosquée,Niveau 3 (avancé),55,1,64.1
ALP503577,2021,Drâa-Tafilalet,DRA,Tinghir,Rural,Féminin,52,50-64,Association partenaire,Niveau 2 (intermédiaire),129,1,63.0
ALP503578,2017,Casablanca-Settat,CAS,Berrechid,Urbain,Féminin,49,35-49,ANLCA,Niveau 2 (intermédiaire),59,0,56.3
ALP503579,2018,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,47,35-49,ANLCA,Niveau 1 (débutant),155,1,58.9
ALP503580,2022,Casablanca-Settat,CAS,Casablanca,Rural,Féminin,60,50-64,ANLCA,Niveau 2 (intermédiaire),124,1,43.6
ALP503581,2016,Oriental,ORI,Taourirt,Rural,Féminin,50,35-49,Association partenaire,Niveau 1 (débutant),153,0,50.7
ALP503582,2020,Marrakech-Safi,MAR,Safi,Urbain,Féminin,47,35-49,Association partenaire,Niveau 3 (avancé),165,1,77.4
ALP503583,2017,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Féminin,39,35-49,Association partenaire,Niveau 1 (débutant),107,1,69.5
ALP503584,2015,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Féminin,45,35-49,Association partenaire,Niveau 1 (débutant),113,0,58.9
ALP503585,2015,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Féminin,20,15-24,Entreprise,Niveau 1 (débutant),67,1,67.6
ALP503586,2019,Casablanca-Settat,CAS,El Jadida,Rural,Féminin,19,15-24,ANLCA,Niveau 1 (débutant),141,1,26.0
ALP503587,2016,Marrakech-Safi,MAR,Essaouira,Rural,Masculin,35,25-34,Entreprise,Niveau 3 (avancé),196,0,41.3
ALP503588,2022,Casablanca-Settat,CAS,Berrechid,Rural,Féminin,61,50-64,ANLCA,Niveau 3 (avancé),174,1,72.6
ALP503589,2017,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,58,50-64,ONG,Niveau 3 (avancé),178,0,63.1
ALP503590,2016,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Masculin,23,15-24,ANLCA,Niveau 1 (débutant),68,0,60.2
ALP503591,2021,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,51,50-64,Association partenaire,Niveau 2 (intermédiaire),62,1,43.5
ALP503592,2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,57,50-64,Entreprise,Niveau 3 (avancé),95,1,57.9
ALP503593,2017,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,59,50-64,ONG,Niveau 1 (débutant),184,1,80.1
ALP503594,2015,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Féminin,41,35-49,Mosquée,Niveau 3 (avancé),177,1,57.7
ALP503595,2016,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Masculin,54,50-64,ANLCA,Niveau 2 (intermédiaire),41,0,69.8
ALP503596,2016,Casablanca-Settat,CAS,Settat,Rural,Féminin,55,50-64,ANLCA,Niveau 1 (débutant),174,1,100.0
ALP503597,2018,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Masculin,61,50-64,Association partenaire,Niveau 1 (débutant),136,0,56.8
ALP503598,2017,Casablanca-Settat,CAS,Mohammadia,Urbain,Féminin,52,50-64,Association partenaire,Niveau 2 (intermédiaire),83,0,80.9
ALP503599,2022,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Féminin,29,25-34,ANLCA,Niveau 1 (débutant),173,0,79.4
ALP503600,2023,Marrakech-Safi,MAR,Safi,Rural,Féminin,56,50-64,Association partenaire,Niveau 3 (avancé),162,1,45.0
ALP503601,2022,Fès-Meknès,FES,Séfrou,Rural,Féminin,19,15-24,Association partenaire,Niveau 2 (intermédiaire),143,1,68.5
ALP503602,2019,Souss-Massa,SOU,Tata,Rural,Féminin,58,50-64,ANLCA,Niveau 3 (avancé),63,1,48.6
ALP503603,2019,Laâyoune-Sakia El Hamra,LAA,Es-Semara,Rural,Féminin,31,25-34,ONG,Niveau 1 (débutant),124,0,55.9
ALP503604,2020,Marrakech-Safi,MAR,Safi,Rural,Féminin,20,15-24,Entreprise,Niveau 1 (débutant),158,1,74.9
ALP503605,2020,Drâa-Tafilalet,DRA,Midelt,Urbain,Féminin,16,15-24,ANLCA,Niveau 1 (débutant),98,1,30.8
ALP503606,2016,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Féminin,47,35-49,ANLCA,Niveau 2 (intermédiaire),102,1,57.6
ALP503607,2023,Oriental,ORI,Figuig,Rural,Féminin,40,35-49,Association partenaire,Niveau 2 (intermédiaire),91,0,59.6
ALP503608,2020,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Masculin,29,25-34,Association partenaire,Niveau 2 (intermédiaire),114,1,61.8
ALP503609,2015,Souss-Massa,SOU,Taroudannt,Rural,Féminin,40,35-49,Entreprise,Niveau 1 (débutant),99,1,80.9
ALP503610,2020,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Masculin,19,15-24,ONG,Niveau 2 (intermédiaire),174,1,60.2
ALP503611,2015,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,28,25-34,Entreprise,Niveau 2 (intermédiaire),164,0,98.6
ALP503612,2022,Souss-Massa,SOU,Tiznit,Rural,Masculin,53,50-64,ONG,Niveau 2 (intermédiaire),147,1,65.3
ALP503613,2019,Drâa-Tafilalet,DRA,Zagora,Rural,Féminin,23,15-24,ANLCA,Niveau 2 (intermédiaire),100,1,60.0
ALP503614,2015,Oriental,ORI,Oujda-Angad,Rural,Féminin,32,25-34,ANLCA,Niveau 3 (avancé),161,1,53.6
ALP503615,2015,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Féminin,22,15-24,Association partenaire,Niveau 1 (débutant),88,1,57.5
ALP503616,2017,Casablanca-Settat,CAS,Casablanca,Rural,Masculin,64,50-64,ANLCA,Niveau 3 (avancé),68,1,35.0
ALP503617,2018,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,22,15-24,Association partenaire,Niveau 3 (avancé),149,1,55.5
ALP503618,2021,Fès-Meknès,FES,Taza,Rural,Féminin,38,35-49,Mosquée,Niveau 2 (intermédiaire),179,1,53.6
ALP503619,2023,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Masculin,56,50-64,ANLCA,Niveau 2 (intermédiaire),59,1,42.0
ALP503620,2017,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Féminin,40,35-49,Mosquée,Niveau 1 (débutant),112,1,59.8
ALP503621,2020,Guelmim-Oued Noun,GUE,Guelmim,Urbain,Féminin,20,15-24,ONG,Niveau 1 (débutant),104,0,64.9
ALP503622,2020,Fès-Meknès,FES,Moulay Yacoub,Rural,Masculin,60,50-64,Mosquée,Niveau 2 (intermédiaire),186,1,70.5
ALP503623,2020,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,50,35-49,Association partenaire,Niveau 1 (débutant),186,1,77.8
ALP503624,2016,Marrakech-Safi,MAR,Safi,Rural,Masculin,46,35-49,ANLCA,Niveau 3 (avancé),72,1,100.0
ALP503625,2019,Oriental,ORI,Guercif,Urbain,Féminin,35,25-34,ANLCA,Niveau 1 (débutant),79,1,83.0
ALP503626,2019,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,23,15-24,ANLCA,Niveau 3 (avancé),110,1,60.3
ALP503627,2021,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,37,35-49,ONG,Niveau 1 (débutant),114,1,67.9
ALP503628,2016,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Masculin,35,25-34,ONG,Niveau 2 (intermédiaire),113,1,77.8
ALP503629,2017,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,40,35-49,ONG,Niveau 2 (intermédiaire),65,1,96.4
ALP503630,2021,Casablanca-Settat,CAS,Berrechid,Rural,Féminin,46,35-49,Association partenaire,Niveau 2 (intermédiaire),116,1,82.2
ALP503631,2020,Casablanca-Settat,CAS,Mohammadia,Rural,Masculin,17,15-24,Mosquée,Niveau 1 (débutant),82,1,95.0
ALP503632,2022,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,57,50-64,Mosquée,Niveau 2 (intermédiaire),194,1,96.7
ALP503633,2016,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Masculin,29,25-34,Entreprise,Niveau 2 (intermédiaire),64,0,62.2
ALP503634,2018,Casablanca-Settat,CAS,Settat,Rural,Masculin,40,35-49,Entreprise,Niveau 1 (débutant),162,0,52.2
ALP503635,2017,Souss-Massa,SOU,Tiznit,Urbain,Féminin,31,25-34,ANLCA,Niveau 3 (avancé),99,1,88.4
ALP503636,2015,Fès-Meknès,FES,Taounate,Rural,Masculin,45,35-49,Association partenaire,Niveau 3 (avancé),62,1,48.9
ALP503637,2019,Marrakech-Safi,MAR,Safi,Urbain,Féminin,55,50-64,ANLCA,Niveau 3 (avancé),132,1,48.0
ALP503638,2015,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,21,15-24,Entreprise,Niveau 3 (avancé),104,0,53.4
ALP503639,2020,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Féminin,63,50-64,Entreprise,Niveau 1 (débutant),195,1,65.1
ALP503640,2021,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Féminin,21,15-24,ANLCA,Niveau 3 (avancé),103,1,55.4
ALP503641,2023,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,57,50-64,ONG,Niveau 2 (intermédiaire),92,0,100.0
ALP503642,2019,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Féminin,25,15-24,Entreprise,Niveau 1 (débutant),140,1,48.0
ALP503643,2023,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Féminin,25,15-24,ANLCA,Niveau 2 (intermédiaire),49,1,47.9
ALP503644,2018,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Masculin,24,15-24,ANLCA,Niveau 1 (débutant),96,0,71.3
ALP503645,2020,Fès-Meknès,FES,Moulay Yacoub,Urbain,Féminin,22,15-24,ANLCA,Niveau 2 (intermédiaire),122,1,63.1
