id_beneficiaire,annee_scolaire,region,code_region,milieu,genre,cycle,type_aide,montant_aide_mad,organisme_financeur
AS605496,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Restauration scolaire,1833,MEN
AS605497,2021-2022,Béni Mellal-Khénifra,BMK,Rural,Féminin,Collégial,Restauration scolaire,1904,MEN
AS605498,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Uniforme,214,MEN
AS605499,2015-2016,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Fournitures,202,MEN
AS605500,2023-2024,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Collégial,Cartable,182,MEN
AS605501,2019-2020,Oriental,ORI,Urbain,Féminin,Primaire,Cartable,177,MEN
AS605502,2017-2018,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,143,MEN
AS605503,2017-2018,Fès-Meknès,FES,Rural,Masculin,Primaire,Cartable,154,MEN
AS605504,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Restauration scolaire,2002,MEN
AS605505,2017-2018,Béni Mellal-Khénifra,BMK,Rural,Masculin,Primaire,Restauration scolaire,1860,INDH
AS605506,2022-2023,Fès-Meknès,FES,Rural,Féminin,Primaire,Transport scolaire,1162,ONG
AS605507,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Transport scolaire,1277,MEN
AS605508,2022-2023,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Transport scolaire,1341,MEN
AS605509,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Restauration scolaire,1673,ONG
AS605510,2023-2024,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Restauration scolaire,1827,Collectivité locale
AS605511,2018-2019,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Restauration scolaire,1731,INDH
AS605512,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Internat,3591,MEN
AS605513,2019-2020,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Cartable,165,MEN
AS605514,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Restauration scolaire,1674,INDH
AS605515,2019-2020,Marrakech-Safi,MAR,Urbain,Féminin,Qualifiant,Restauration scolaire,1859,MEN
AS605516,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Transport scolaire,1354,INDH
AS605517,2020-2021,Fès-Meknès,FES,Rural,Féminin,Primaire,Fournitures,222,MEN
AS605518,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Cartable,152,MEN
AS605519,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Restauration scolaire,1549,MEN
AS605520,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Cartable,147,INDH
AS605521,2019-2020,Oriental,ORI,Rural,Masculin,Collégial,Cartable,160,Collectivité locale
AS605522,2017-2018,Fès-Meknès,FES,Rural,Féminin,Collégial,Fournitures,217,MEN
AS605523,2020-2021,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Collégial,Restauration scolaire,2021,MEN
AS605524,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Collégial,Cartable,141,Collectivité locale
AS605525,2020-2021,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Uniforme,233,MEN
AS605526,2018-2019,Fès-Meknès,FES,Urbain,Féminin,Collégial,Fournitures,184,MEN
AS605527,2022-2023,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Internat,3509,MEN
AS605528,2019-2020,Fès-Meknès,FES,Urbain,Féminin,Primaire,Transport scolaire,1160,MEN
AS605529,2015-2016,Marrakech-Safi,MAR,Urbain,Masculin,Collégial,Cartable,164,INDH
AS605530,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Qualifiant,Restauration scolaire,2001,INDH
AS605531,2016-2017,Souss-Massa,SOU,Rural,Masculin,Collégial,Internat,3349,MEN
AS605532,2018-2019,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Cartable,136,MEN
AS605533,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Restauration scolaire,1802,MEN
AS605534,2016-2017,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Transport scolaire,1187,MEN
AS605535,2019-2020,Laâyoune-Sakia El Hamra,LAA,Rural,Féminin,Collégial,Uniforme,256,MEN
AS605536,2020-2021,Oriental,ORI,Rural,Féminin,Primaire,Restauration scolaire,1984,Collectivité locale
AS605537,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Qualifiant,Restauration scolaire,2242,INDH
AS605538,2019-2020,Oriental,ORI,Urbain,Féminin,Primaire,Internat,3263,INDH
AS605539,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,161,MEN
AS605540,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Restauration scolaire,1794,Collectivité locale
AS605541,2019-2020,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,180,MEN
AS605542,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Uniforme,276,MEN
AS605543,2022-2023,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Transport scolaire,1217,MEN
AS605544,2022-2023,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Collégial,Uniforme,245,MEN
AS605545,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Restauration scolaire,1870,MEN
AS605546,2023-2024,Oriental,ORI,Rural,Masculin,Collégial,Restauration scolaire,1820,MEN
AS605547,2018-2019,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Uniforme,310,INDH
AS605548,2021-2022,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Internat,3470,MEN
AS605549,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Uniforme,254,MEN
AS605550,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Qualifiant,Uniforme,257,INDH
AS605551,2022-2023,Guelmim-Oued Noun,GUE,Rural,Masculin,Qualifiant,Cartable,124,Collectivité locale
AS605552,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Cartable,154,MEN
AS605553,2023-2024,Casablanca-Settat,CAS,Urbain,Féminin,Collégial,Cartable,139,MEN
AS605554,2023-2024,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Restauration scolaire,1864,MEN
AS605555,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Uniforme,294,MEN
AS605556,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Qualifiant,Cartable,181,Collectivité locale
AS605557,2016-2017,Guelmim-Oued Noun,GUE,Urbain,Féminin,Primaire,Restauration scolaire,2001,MEN
AS605558,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Collégial,Internat,3408,ONG
AS605559,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Qualifiant,Transport scolaire,1228,MEN
AS605560,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Transport scolaire,1245,MEN
AS605561,2019-2020,Fès-Meknès,FES,Urbain,Féminin,Collégial,Restauration scolaire,1671,MEN
AS605562,2019-2020,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Restauration scolaire,1688,Collectivité locale
AS605563,2021-2022,Laâyoune-Sakia El Hamra,LAA,Rural,Masculin,Collégial,Transport scolaire,1065,MEN
AS605564,2016-2017,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Transport scolaire,1376,MEN
AS605565,2022-2023,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Collégial,Transport scolaire,1046,INDH
AS605566,2016-2017,Fès-Meknès,FES,Rural,Masculin,Qualifiant,Uniforme,255,INDH
AS605567,2022-2023,Oriental,ORI,Rural,Féminin,Primaire,Cartable,176,MEN
AS605568,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1706,MEN
AS605569,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Uniforme,304,Collectivité locale
AS605570,2017-2018,Marrakech-Safi,MAR,Urbain,Masculin,Collégial,Restauration scolaire,1573,MEN
AS605571,2023-2024,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,141,Don privé
AS605572,2016-2017,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Uniforme,306,MEN
AS605573,2015-2016,Drâa-Tafilalet,DRA,Rural,Masculin,Collégial,Fournitures,216,MEN
AS605574,2017-2018,Marrakech-Safi,MAR,Urbain,Féminin,Qualifiant,Cartable,147,MEN
AS605575,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Cartable,149,ONG
AS605576,2017-2018,Souss-Massa,SOU,Urbain,Masculin,Collégial,Uniforme,240,Collectivité locale
AS605577,2017-2018,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Cartable,170,INDH
AS605578,2022-2023,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Internat,2888,MEN
AS605579,2018-2019,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Restauration scolaire,1980,Don privé
AS605580,2017-2018,Drâa-Tafilalet,DRA,Rural,Féminin,Qualifiant,Transport scolaire,1103,MEN
AS605581,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Transport scolaire,1299,ONG
AS605582,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Restauration scolaire,1718,MEN
AS605583,2015-2016,Souss-Massa,SOU,Urbain,Féminin,Qualifiant,Internat,3321,MEN
AS605584,2022-2023,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Uniforme,281,MEN
AS605585,2016-2017,Drâa-Tafilalet,DRA,Rural,Féminin,Primaire,Internat,3517,MEN
AS605586,2021-2022,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Cartable,136,MEN
AS605587,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,147,MEN
AS605588,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Restauration scolaire,1732,Collectivité locale
AS605589,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Uniforme,274,ONG
AS605590,2018-2019,Guelmim-Oued Noun,GUE,Urbain,Masculin,Qualifiant,Restauration scolaire,1887,MEN
AS605591,2018-2019,Fès-Meknès,FES,Urbain,Masculin,Primaire,Restauration scolaire,2040,MEN
AS605592,2022-2023,Drâa-Tafilalet,DRA,Rural,Masculin,Qualifiant,Uniforme,235,INDH
AS605593,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Cartable,168,MEN
AS605594,2018-2019,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Primaire,Cartable,157,ONG
AS605595,2020-2021,Dakhla-Oued Eddahab,DAK,Rural,Masculin,Collégial,Restauration scolaire,1914,MEN
AS605596,2017-2018,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Restauration scolaire,1564,INDH
AS605597,2023-2024,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Restauration scolaire,1677,Collectivité locale
AS605598,2019-2020,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Restauration scolaire,1639,INDH
AS605599,2022-2023,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Cartable,171,ONG
AS605600,2017-2018,Fès-Meknès,FES,Urbain,Féminin,Collégial,Internat,3470,ONG
AS605601,2020-2021,Béni Mellal-Khénifra,BMK,Urbain,Féminin,Qualifiant,Uniforme,288,MEN
AS605602,2016-2017,Fès-Meknès,FES,Rural,Masculin,Primaire,Restauration scolaire,1836,Don privé
AS605603,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Restauration scolaire,1979,MEN
AS605604,2015-2016,Béni Mellal-Khénifra,BMK,Urbain,Féminin,Primaire,Cartable,165,INDH
AS605605,2018-2019,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Cartable,164,MEN
AS605606,2019-2020,Laâyoune-Sakia El Hamra,LAA,Rural,Masculin,Qualifiant,Restauration scolaire,1726,MEN
AS605607,2019-2020,Oriental,ORI,Urbain,Masculin,Primaire,Internat,3301,MEN
AS605608,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Primaire,Internat,3622,MEN
AS605609,2018-2019,Fès-Meknès,FES,Urbain,Féminin,Primaire,Fournitures,222,ONG
AS605610,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Transport scolaire,1059,INDH
AS605611,2018-2019,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Primaire,Fournitures,194,MEN
AS605612,2016-2017,Fès-Meknès,FES,Rural,Masculin,Collégial,Restauration scolaire,1975,MEN
AS605613,2022-2023,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Internat,3560,MEN
AS605614,2021-2022,Oriental,ORI,Rural,Féminin,Primaire,Internat,3476,INDH
AS605615,2018-2019,Fès-Meknès,FES,Rural,Masculin,Primaire,Restauration scolaire,2170,INDH
AS605616,2021-2022,Drâa-Tafilalet,DRA,Urbain,Masculin,Primaire,Cartable,158,INDH
AS605617,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Transport scolaire,1082,MEN
AS605618,2018-2019,Dakhla-Oued Eddahab,DAK,Urbain,Féminin,Qualifiant,Uniforme,260,ONG
AS605619,2019-2020,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Internat,3208,MEN
AS605620,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Internat,3300,MEN
AS605621,2022-2023,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Collégial,Cartable,165,MEN
AS605622,2020-2021,Fès-Meknès,FES,Rural,Masculin,Primaire,Transport scolaire,1144,MEN
AS605623,2020-2021,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Restauration scolaire,1798,INDH
AS605624,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Fournitures,211,Collectivité locale
AS605625,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Transport scolaire,1258,Collectivité locale
AS605626,2022-2023,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Restauration scolaire,2070,MEN
AS605627,2021-2022,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Transport scolaire,1207,Collectivité locale
AS605628,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Restauration scolaire,1727,ONG
AS605629,2019-2020,Drâa-Tafilalet,DRA,Rural,Masculin,Primaire,Transport scolaire,1077,MEN
AS605630,2020-2021,Fès-Meknès,FES,Rural,Féminin,Primaire,Restauration scolaire,1858,Collectivité locale
AS605631,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Qualifiant,Cartable,149,INDH
AS605632,2022-2023,Souss-Massa,SOU,Urbain,Masculin,Primaire,Cartable,160,MEN
AS605633,2023-2024,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Cartable,159,Collectivité locale
AS605634,2023-2024,Fès-Meknès,FES,Rural,Masculin,Qualifiant,Uniforme,280,MEN
AS605635,2022-2023,Souss-Massa,SOU,Urbain,Masculin,Primaire,Transport scolaire,1233,ONG
AS605636,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Cartable,165,MEN
AS605637,2023-2024,Oriental,ORI,Urbain,Masculin,Qualifiant,Internat,3091,MEN
AS605638,2021-2022,Fès-Meknès,FES,Rural,Féminin,Primaire,Uniforme,261,MEN
AS605639,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Restauration scolaire,1648,Don privé
AS605640,2015-2016,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Transport scolaire,1480,MEN
AS605641,2015-2016,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,159,MEN
AS605642,2023-2024,Souss-Massa,SOU,Urbain,Masculin,Primaire,Cartable,170,MEN
AS605643,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Transport scolaire,1100,MEN
AS605644,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,164,MEN
AS605645,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Internat,4246,Collectivité locale
AS605646,2022-2023,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,168,INDH
AS605647,2016-2017,Drâa-Tafilalet,DRA,Rural,Féminin,Primaire,Cartable,157,MEN
AS605648,2021-2022,Guelmim-Oued Noun,GUE,Rural,Féminin,Collégial,Cartable,163,Don privé
AS605649,2017-2018,Drâa-Tafilalet,DRA,Rural,Féminin,Primaire,Transport scolaire,942,MEN
AS605650,2017-2018,Fès-Meknès,FES,Rural,Féminin,Collégial,Restauration scolaire,1511,MEN
AS605651,2020-2021,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Transport scolaire,1250,INDH
AS605652,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Qualifiant,Cartable,177,MEN
AS605653,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Restauration scolaire,1593,INDH
AS605654,2020-2021,Guelmim-Oued Noun,GUE,Rural,Féminin,Collégial,Uniforme,264,INDH
AS605655,2015-2016,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Cartable,139,INDH
AS605656,2019-2020,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Cartable,134,MEN
AS605657,2016-2017,Souss-Massa,SOU,Rural,Masculin,Collégial,Restauration scolaire,1822,MEN
AS605658,2015-2016,Fès-Meknès,FES,Rural,Féminin,Primaire,Uniforme,296,MEN
AS605659,2017-2018,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Transport scolaire,1030,Collectivité locale
AS605660,2015-2016,Oriental,ORI,Urbain,Masculin,Primaire,Transport scolaire,1022,Collectivité locale
AS605661,2022-2023,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Internat,3535,MEN
AS605662,2017-2018,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Transport scolaire,1158,Collectivité locale
AS605663,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Transport scolaire,978,Collectivité locale
AS605664,2019-2020,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Internat,3144,INDH
AS605665,2019-2020,Drâa-Tafilalet,DRA,Rural,Masculin,Collégial,Transport scolaire,1168,ONG
AS605666,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Collégial,Cartable,153,Don privé
AS605667,2019-2020,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Transport scolaire,1025,Collectivité locale
AS605668,2021-2022,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Transport scolaire,1257,MEN
AS605669,2021-2022,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Internat,2831,MEN
AS605670,2021-2022,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Transport scolaire,1185,INDH
AS605671,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Internat,3125,ONG
AS605672,2020-2021,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Internat,3703,MEN
AS605673,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Transport scolaire,898,INDH
AS605674,2016-2017,Fès-Meknès,FES,Rural,Féminin,Primaire,Internat,3870,MEN
AS605675,2018-2019,Béni Mellal-Khénifra,BMK,Urbain,Féminin,Collégial,Internat,3370,MEN
AS605676,2018-2019,Oriental,ORI,Urbain,Masculin,Primaire,Transport scolaire,1262,INDH
AS605677,2016-2017,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Cartable,169,INDH
AS605678,2015-2016,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Cartable,184,MEN
AS605679,2022-2023,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Uniforme,258,MEN
AS605680,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Uniforme,302,MEN
AS605681,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Cartable,154,INDH
AS605682,2022-2023,Béni Mellal-Khénifra,BMK,Rural,Féminin,Collégial,Fournitures,224,ONG
AS605683,2020-2021,Souss-Massa,SOU,Rural,Masculin,Qualifiant,Transport scolaire,1117,INDH
AS605684,2020-2021,Drâa-Tafilalet,DRA,Rural,Masculin,Primaire,Cartable,138,INDH
AS605685,2019-2020,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Restauration scolaire,1903,INDH
AS605686,2021-2022,Souss-Massa,SOU,Urbain,Masculin,Primaire,Cartable,165,MEN
AS605687,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Internat,3547,Collectivité locale
AS605688,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Uniforme,253,INDH
AS605689,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Fournitures,192,MEN
AS605690,2017-2018,Drâa-Tafilalet,DRA,Rural,Féminin,Collégial,Restauration scolaire,1659,INDH
AS605691,2021-2022,Marrakech-Safi,MAR,Urbain,Féminin,Primaire,Restauration scolaire,1740,ONG
AS605692,2020-2021,Oriental,ORI,Urbain,Féminin,Collégial,Internat,3540,Collectivité locale
AS605693,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Cartable,175,ONG
AS605694,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Uniforme,283,INDH
AS605695,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Qualifiant,Restauration scolaire,1870,INDH
AS605696,2019-2020,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Internat,3367,Collectivité locale
AS605697,2023-2024,Oriental,ORI,Urbain,Féminin,Qualifiant,Restauration scolaire,1810,MEN
AS605698,2018-2019,Béni Mellal-Khénifra,BMK,Urbain,Féminin,Collégial,Internat,3541,INDH
AS605699,2021-2022,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Transport scolaire,1269,MEN
AS605700,2017-2018,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Internat,3379,Collectivité locale
AS605701,2020-2021,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Transport scolaire,1380,INDH
AS605702,2018-2019,Marrakech-Safi,MAR,Urbain,Féminin,Primaire,Internat,3803,MEN
AS605703,2017-2018,Béni Mellal-Khénifra,BMK,Rural,Féminin,Qualifiant,Cartable,164,INDH
AS605704,2019-2020,Souss-Massa,SOU,Urbain,Féminin,Collégial,Restauration scolaire,1674,MEN
AS605705,2019-2020,Fès-Meknès,FES,Rural,Féminin,Primaire,Cartable,141,MEN
AS605706,2018-2019,Dakhla-Oued Eddahab,DAK,Rural,Masculin,Primaire,Internat,3786,MEN
AS605707,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,147,MEN
AS605708,2016-2017,Fès-Meknès,FES,Rural,Masculin,Collégial,Transport scolaire,1033,MEN
AS605709,2018-2019,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Restauration scolaire,1750,MEN
AS605710,2020-2021,Fès-Meknès,FES,Urbain,Masculin,Primaire,Transport scolaire,1253,Don privé
AS605711,2015-2016,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Restauration scolaire,1808,INDH
AS605712,2016-2017,Oriental,ORI,Urbain,Féminin,Primaire,Internat,3584,ONG
AS605713,2022-2023,Souss-Massa,SOU,Urbain,Féminin,Qualifiant,Transport scolaire,1053,MEN
AS605714,2023-2024,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Restauration scolaire,1941,MEN
AS605715,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Transport scolaire,1291,MEN
AS605716,2016-2017,Souss-Massa,SOU,Rural,Masculin,Collégial,Cartable,147,MEN
AS605717,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Cartable,150,MEN
AS605718,2022-2023,Oriental,ORI,Rural,Féminin,Collégial,Transport scolaire,1330,MEN
AS605719,2020-2021,Oriental,ORI,Rural,Masculin,Collégial,Restauration scolaire,1688,MEN
AS605720,2018-2019,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Cartable,176,Collectivité locale
AS605721,2017-2018,Oriental,ORI,Urbain,Masculin,Primaire,Internat,4057,INDH
AS605722,2023-2024,Fès-Meknès,FES,Urbain,Féminin,Primaire,Internat,3576,MEN
AS605723,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Primaire,Cartable,148,MEN
AS605724,2018-2019,Fès-Meknès,FES,Urbain,Féminin,Primaire,Restauration scolaire,1899,MEN
AS605725,2021-2022,Souss-Massa,SOU,Rural,Masculin,Collégial,Cartable,165,MEN
AS605726,2015-2016,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Primaire,Cartable,149,INDH
AS605727,2019-2020,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Restauration scolaire,1625,Don privé
AS605728,2017-2018,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Transport scolaire,1174,MEN
AS605729,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Uniforme,278,MEN
AS605730,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Cartable,173,MEN
AS605731,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Restauration scolaire,1758,Collectivité locale
AS605732,2021-2022,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Cartable,137,MEN
AS605733,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Transport scolaire,1372,Collectivité locale
AS605734,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Restauration scolaire,1768,MEN
