id_candidat,annee,type_examen,filiere,region,code_region,milieu,secteur,genre,note_arabe,note_mathematiques,note_francais,note_sciences,note_histoire_geo,note_education_islamique,moyenne_generale,admis,mention
CAND308068,2019,Baccalauréat,Sciences maths,Souss-Massa,SOU,Urbain,Public,Masculin,7.39,14.19,13.18,11.49,7.39,9.46,10.63,1,Passable
CAND308069,2016,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,11.65,11.59,9.44,6.54,8.71,8.19,9.48,0,Ajourné
CAND308070,2018,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,15.98,14.07,7.68,10.84,14.33,12.24,12.07,1,Assez Bien
CAND308071,2021,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Rural,Privé,Masculin,14.05,9.53,13.06,12.72,8.92,13.63,12.34,1,Assez Bien
CAND308072,2021,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,7.46,9.97,7.84,6.97,12.82,15.8,9.39,0,Ajourné
CAND308073,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,9.88,11.22,8.09,8.29,9.97,11.74,9.9,0,Ajourné
CAND308074,2023,Baccalauréat,Sciences maths,Souss-Massa,SOU,Rural,Public,Masculin,10.23,12.51,14.2,13.89,7.69,12.89,11.32,1,Passable
CAND308075,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,5.96,9.42,7.61,12.06,9.64,9.31,8.39,0,Ajourné
CAND308076,2018,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,8.98,8.59,11.04,9.29,10.81,10.9,9.82,0,Ajourné
CAND308077,2021,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Public,Masculin,15.34,12.18,10.88,6.0,14.67,11.74,11.81,1,Passable
CAND308078,2018,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,12.5,10.28,10.66,7.27,17.13,9.59,11.15,1,Passable
CAND308079,2020,Baccalauréat,Sciences expérimentales,Fès-Meknès,FES,Urbain,Privé,Masculin,9.35,13.85,11.61,7.42,13.6,12.41,12.36,1,Assez Bien
CAND308080,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,7.81,16.24,15.32,12.59,17.11,12.61,13.55,1,Assez Bien
CAND308081,2016,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,8.31,12.29,8.78,15.17,10.06,16.76,11.87,1,Passable
CAND308082,2023,Baccalauréat,Arts,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Privé,Masculin,7.82,8.79,14.09,5.96,9.71,14.13,10.87,1,Passable
CAND308083,2019,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,9.87,15.47,8.01,9.35,11.18,13.22,10.72,1,Passable
CAND308084,2021,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,4.9,10.59,6.35,7.62,9.73,14.02,8.81,0,Ajourné
CAND308085,2018,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,12.89,9.52,9.99,7.87,11.04,12.63,10.61,1,Passable
CAND308086,2015,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,9.82,6.76,10.97,9.94,8.68,14.66,9.96,0,Ajourné
CAND308087,2020,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,8.64,11.92,5.02,15.98,11.41,11.58,10.26,1,Passable
CAND308088,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,9.45,8.62,9.18,18.54,4.77,14.17,10.19,1,Passable
CAND308089,2015,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Rural,Public,Féminin,16.79,4.47,13.71,15.17,10.99,8.31,10.85,1,Passable
CAND308090,2016,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,11.42,10.97,6.44,9.22,9.08,12.18,9.97,0,Ajourné
CAND308091,2020,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Masculin,9.21,11.13,10.17,11.16,5.9,15.39,11.5,1,Passable
CAND308092,2016,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,12.91,9.7,7.05,6.63,11.74,12.14,10.03,1,Passable
CAND308093,2015,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,10.16,13.63,8.08,9.53,12.95,13.06,11.29,1,Passable
CAND308094,2018,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,7.83,9.17,7.86,9.72,10.18,11.41,9.31,0,Ajourné
CAND308095,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,9.64,10.87,12.24,6.34,10.81,13.23,9.83,0,Ajourné
CAND308096,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,11.27,4.21,9.74,9.75,11.5,9.43,8.53,0,Ajourné
CAND308097,2021,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,9.84,6.43,10.26,12.54,12.79,13.85,10.72,1,Passable
CAND308098,2021,Baccalauréat,Arts,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,7.54,6.66,12.3,9.88,14.66,13.85,9.89,0,Ajourné
CAND308099,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,7.09,10.1,9.79,4.87,8.83,12.41,8.18,0,Ajourné
CAND308100,2021,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Public,Féminin,13.85,3.42,14.17,12.0,14.9,14.13,11.7,1,Passable
CAND308101,2021,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Privé,Féminin,9.84,12.01,12.35,11.3,6.88,12.94,11.92,1,Passable
CAND308102,2022,Baccalauréat,Economie,Fès-Meknès,FES,Rural,Public,Masculin,9.73,12.68,9.04,14.95,13.47,12.19,11.43,1,Passable
CAND308103,2015,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,10.61,6.02,11.65,4.86,10.18,13.37,8.62,0,Ajourné
CAND308104,2016,Baccalauréat,Economie,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.2,9.6,13.31,10.57,12.91,12.68,11.57,1,Passable
CAND308105,2022,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Privé,Féminin,0.0,11.76,14.98,14.64,11.44,12.28,11.64,1,Passable
CAND308106,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,13.83,5.1,6.35,6.34,11.64,15.3,9.58,0,Ajourné
CAND308107,2017,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Public,Féminin,11.44,7.44,8.1,15.94,11.13,15.43,11.46,1,Passable
CAND308108,2023,Baccalauréat,Economie,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Privé,Féminin,6.18,4.54,13.31,9.98,11.75,12.34,9.73,0,Ajourné
CAND308109,2015,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,4.36,13.21,12.3,10.42,8.88,15.8,10.14,1,Passable
CAND308110,2017,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Rural,Privé,Féminin,10.4,14.48,7.79,9.32,8.2,12.18,10.98,1,Passable
CAND308111,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,13.48,13.21,9.99,7.98,13.28,14.27,13.06,1,Assez Bien
CAND308112,2023,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,15.11,12.74,11.12,15.69,9.48,14.12,13.14,1,Assez Bien
CAND308113,2023,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Privé,Masculin,12.48,9.26,12.05,13.06,9.84,11.58,12.34,1,Assez Bien
CAND308114,2020,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,12.76,9.78,14.54,14.54,8.35,14.46,11.73,1,Passable
CAND308115,2016,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,7.88,6.12,10.23,10.96,2.03,12.93,7.68,0,Ajourné
CAND308116,2019,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,11.13,5.73,10.74,6.57,9.9,16.49,9.24,0,Ajourné
CAND308117,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,12.86,12.65,9.06,9.01,11.97,12.37,11.39,1,Passable
CAND308118,2016,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Public,Masculin,11.63,16.3,13.08,10.35,13.86,14.28,13.3,1,Assez Bien
CAND308119,2022,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Rural,Privé,Masculin,10.72,14.11,15.3,10.02,12.02,14.27,13.09,1,Assez Bien
CAND308120,2020,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,9.79,10.68,15.08,8.7,11.82,14.23,11.55,1,Passable
CAND308121,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,12.65,5.92,10.59,12.59,8.18,10.54,11.0,1,Passable
CAND308122,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,9.2,8.65,7.7,4.18,13.25,14.39,8.8,0,Ajourné
CAND308123,2017,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,12.45,6.34,12.86,13.79,13.62,15.25,12.11,1,Assez Bien
CAND308124,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,10.86,11.67,16.1,13.96,10.53,11.88,12.44,1,Assez Bien
CAND308125,2019,Baccalauréat,Lettres,Fès-Meknès,FES,Urbain,Public,Féminin,13.23,9.26,9.09,7.75,14.64,13.15,11.09,1,Passable
CAND308126,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,13.04,13.37,8.98,7.92,7.25,8.26,10.04,1,Passable
CAND308127,2020,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Privé,Féminin,11.47,6.85,13.9,12.49,8.92,11.52,11.11,1,Passable
CAND308128,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,11.09,8.65,11.45,8.26,10.68,14.86,10.08,1,Passable
CAND308129,2016,Baccalauréat,Lettres,Fès-Meknès,FES,Urbain,Public,Masculin,9.8,14.66,13.32,7.51,8.54,14.26,11.39,1,Passable
CAND308130,2023,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.82,13.92,7.3,12.48,12.52,9.16,11.74,1,Passable
CAND308131,2023,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,5.88,10.57,6.48,15.05,12.81,14.06,10.74,1,Passable
CAND308132,2018,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,12.43,16.05,11.77,8.63,16.06,13.39,13.1,1,Assez Bien
CAND308133,2017,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,6.0,10.45,7.53,11.06,10.38,9.34,9.14,0,Ajourné
CAND308134,2020,Baccalauréat,Sciences techno,Guelmim-Oued Noun,GUE,Urbain,Privé,Féminin,10.09,12.0,10.44,11.53,8.88,12.11,11.89,1,Passable
CAND308135,2020,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,15.99,8.62,14.6,5.81,15.32,15.25,13.37,1,Assez Bien
CAND308136,2021,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,3.73,14.49,6.01,9.73,12.04,11.14,9.0,0,Ajourné
CAND308137,2022,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,11.2,8.13,9.05,10.18,11.93,12.91,9.86,0,Ajourné
CAND308138,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Privé,Féminin,12.74,9.42,12.71,15.72,10.68,13.91,12.85,1,Assez Bien
CAND308139,2022,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,11.45,7.49,11.15,9.71,10.19,8.73,9.12,0,Ajourné
CAND308140,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Masculin,14.32,6.57,13.77,9.02,10.53,11.4,11.78,1,Passable
CAND308141,2015,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,7.1,4.57,7.14,8.06,12.31,14.46,8.65,0,Ajourné
CAND308142,2023,Baccalauréat,Sciences expérimentales,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,11.13,7.74,5.86,7.36,11.39,12.34,8.64,0,Ajourné
CAND308143,2017,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Féminin,11.62,2.37,5.21,6.69,12.88,11.18,8.09,0,Ajourné
CAND308144,2021,Baccalauréat,Sciences maths,Oriental,ORI,Rural,Public,Masculin,11.08,5.79,11.71,13.44,12.41,13.22,10.44,1,Passable
CAND308145,2017,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,10.72,8.32,10.16,3.97,7.33,9.85,8.37,0,Ajourné
CAND308146,2021,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Masculin,15.38,6.1,9.19,6.9,13.63,15.57,10.92,1,Passable
CAND308147,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Rural,Public,Féminin,10.64,10.23,11.11,6.3,10.61,11.04,9.35,0,Ajourné
CAND308148,2020,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,13.25,3.14,9.17,11.18,12.26,12.49,10.0,1,Passable
CAND308149,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,5.51,4.21,12.29,9.17,8.38,10.48,8.06,0,Ajourné
CAND308150,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,15.21,11.42,8.21,10.34,2.21,16.14,10.16,1,Passable
CAND308151,2018,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,6.9,10.69,14.42,8.42,8.52,11.77,10.02,1,Passable
CAND308152,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Privé,Masculin,10.77,10.81,10.6,10.24,10.66,13.86,12.11,1,Assez Bien
CAND308153,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,7.27,11.17,14.76,11.75,6.91,11.83,10.57,1,Passable
CAND308154,2015,Baccalauréat,Lettres,Fès-Meknès,FES,Urbain,Public,Masculin,16.23,8.05,11.96,9.04,6.91,15.77,11.26,1,Passable
CAND308155,2022,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,7.54,15.25,8.0,7.96,10.55,15.55,10.88,1,Passable
CAND308156,2017,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,16.69,10.99,8.46,10.6,12.03,9.48,11.5,1,Passable
CAND308157,2023,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,13.74,5.33,12.8,14.07,7.27,10.57,10.53,1,Passable
CAND308158,2017,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,8.62,7.61,6.95,6.87,9.71,14.36,8.89,0,Ajourné
CAND308159,2023,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,17.82,13.43,9.63,9.33,11.29,13.22,12.6,1,Assez Bien
CAND308160,2016,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Féminin,15.34,4.4,7.95,8.1,5.42,11.26,8.71,0,Ajourné
CAND308161,2021,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,11.78,6.72,8.72,9.0,10.98,12.45,10.82,1,Passable
CAND308162,2018,Baccalauréat,Sciences maths,Souss-Massa,SOU,Urbain,Public,Féminin,11.23,7.6,10.51,14.95,14.86,11.14,11.56,1,Passable
CAND308163,2023,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,12.36,6.12,9.65,7.45,18.54,12.82,10.27,1,Passable
CAND308164,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,12.94,6.82,11.81,6.9,11.68,13.14,10.36,1,Passable
CAND308165,2022,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Féminin,10.5,10.87,3.8,17.48,8.06,10.17,10.34,1,Passable
CAND308166,2016,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,11.67,7.75,8.41,12.84,13.43,14.87,11.34,1,Passable
CAND308167,2019,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Masculin,15.11,10.87,15.14,11.19,11.21,11.74,12.51,1,Assez Bien
CAND308168,2015,Baccalauréat,Sciences expérimentales,Oriental,ORI,Urbain,Privé,Féminin,12.42,11.0,10.01,9.03,14.55,12.45,12.52,1,Assez Bien
CAND308169,2020,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,14.17,8.27,11.47,13.13,10.95,13.08,11.16,1,Passable
CAND308170,2015,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,14.45,12.12,13.42,10.73,13.07,13.84,12.9,1,Assez Bien
CAND308171,2017,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Urbain,Public,Féminin,6.21,8.26,11.99,5.13,8.46,15.3,9.0,0,Ajourné
CAND308172,2023,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,12.68,10.21,14.08,13.38,15.74,13.33,13.07,1,Assez Bien
CAND308173,2020,Baccalauréat,Sciences techno,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.33,15.4,11.75,8.43,9.71,13.69,11.83,1,Passable
CAND308174,2018,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,11.2,1.67,8.92,8.8,8.85,12.15,8.33,0,Ajourné
CAND308175,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,11.7,9.56,10.24,7.31,11.17,12.9,10.41,1,Passable
CAND308176,2020,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Masculin,8.48,8.77,11.16,7.14,11.88,11.28,9.64,0,Ajourné
CAND308177,2017,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,12.06,14.66,5.31,3.32,13.49,11.8,10.26,1,Passable
CAND308178,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Féminin,7.55,9.67,10.25,9.73,10.2,14.04,9.52,0,Ajourné
CAND308179,2020,CFEN (Primaire),N/A,Souss-Massa,SOU,Urbain,Public,Féminin,9.39,11.06,9.92,14.37,9.78,10.86,10.93,1,Passable
CAND308180,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,10.01,5.49,5.52,11.7,13.84,10.73,8.8,0,Ajourné
CAND308181,2020,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,9.12,1.55,14.36,7.37,11.24,12.19,8.87,0,Ajourné
CAND308182,2019,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Rural,Public,Masculin,7.38,12.55,12.64,12.51,11.08,14.15,11.05,1,Passable
CAND308183,2022,Baccalauréat,Lettres,Souss-Massa,SOU,Rural,Public,Féminin,11.14,13.61,13.89,6.12,7.94,12.54,10.32,1,Passable
CAND308184,2023,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,15.25,11.18,10.19,15.29,6.63,11.38,11.81,1,Passable
CAND308185,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,18.13,12.89,4.7,14.04,14.58,11.15,12.79,1,Assez Bien
CAND308186,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,9.55,4.49,10.37,10.25,10.93,15.71,10.91,1,Passable
CAND308187,2020,Brevet (Collégial),N/A,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Masculin,5.04,9.71,11.05,9.21,11.25,14.03,9.87,0,Ajourné
CAND308188,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,7.02,6.76,10.55,8.79,10.57,10.75,8.29,0,Ajourné
CAND308189,2015,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,7.58,15.5,12.08,10.9,13.23,13.18,12.09,1,Assez Bien
CAND308190,2016,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,15.29,9.47,4.17,8.74,12.32,11.09,10.27,1,Passable
CAND308191,2017,Baccalauréat,Sciences expérimentales,Souss-Massa,SOU,Urbain,Public,Féminin,5.48,15.82,12.17,8.75,8.43,10.88,10.36,1,Passable
CAND308192,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.38,16.38,8.11,14.77,8.31,12.24,11.95,1,Passable
CAND308193,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,17.19,4.17,10.4,11.53,10.3,12.76,10.31,1,Passable
CAND308194,2023,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Rural,Public,Féminin,8.43,9.3,15.65,6.03,8.62,11.29,9.14,0,Ajourné
CAND308195,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,10.44,11.17,5.37,9.95,13.26,14.0,10.7,1,Passable
CAND308196,2023,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,12.5,10.73,6.14,14.9,14.1,16.29,12.41,1,Assez Bien
CAND308197,2023,Baccalauréat,Sciences expérimentales,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,10.39,3.35,15.16,7.47,12.04,15.25,9.58,0,Ajourné
CAND308198,2020,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,10.08,8.77,11.13,4.77,12.47,12.47,9.19,0,Ajourné
CAND308199,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Privé,Masculin,13.72,12.98,8.08,10.81,11.85,13.09,12.25,1,Assez Bien
CAND308200,2021,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,4.91,5.99,7.72,11.03,11.64,13.0,8.21,0,Ajourné
CAND308201,2020,Baccalauréat,Sciences expérimentales,Fès-Meknès,FES,Rural,Public,Féminin,12.26,10.29,9.72,11.51,12.73,11.27,10.68,1,Passable
CAND308202,2015,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,12.99,11.19,11.39,10.39,15.11,13.52,12.34,1,Assez Bien
CAND308203,2015,Baccalauréat,Sciences techno,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,14.96,9.46,12.12,7.55,8.83,11.16,10.09,1,Passable
CAND308204,2020,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Privé,Masculin,9.6,7.59,12.14,10.61,12.31,12.27,10.96,1,Passable
CAND308205,2018,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,8.93,7.26,6.86,12.6,11.0,13.46,9.3,0,Ajourné
CAND308206,2016,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,8.83,6.93,8.06,11.81,11.34,11.05,9.55,0,Ajourné
CAND308207,2015,Baccalauréat,Sciences agro,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,14.76,5.04,10.34,6.51,9.94,10.39,9.37,0,Ajourné
CAND308208,2018,Baccalauréat,Economie,Casablanca-Settat,CAS,Urbain,Public,Féminin,14.37,10.97,9.74,8.12,10.14,9.33,10.54,1,Passable
CAND308209,2018,Brevet (Collégial),N/A,Souss-Massa,SOU,Rural,Public,Masculin,8.13,4.02,13.04,9.34,8.65,12.36,8.36,0,Ajourné
CAND308210,2015,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,11.85,15.66,7.92,8.32,11.74,12.22,10.86,1,Passable
CAND308211,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,13.08,10.72,10.06,8.76,7.87,12.75,9.99,0,Ajourné
CAND308212,2015,Baccalauréat,Lettres,Guelmim-Oued Noun,GUE,Urbain,Privé,Féminin,16.08,13.3,8.57,11.87,11.72,13.51,13.64,1,Assez Bien
CAND308213,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,12.42,11.28,11.74,11.1,10.61,11.85,10.91,1,Passable
CAND308214,2015,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,12.9,10.46,10.16,8.69,12.84,9.96,10.83,1,Passable
CAND308215,2021,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,10.58,7.43,12.75,10.58,10.21,12.18,10.46,1,Passable
CAND308216,2020,Baccalauréat,Sciences maths,Fès-Meknès,FES,Rural,Public,Féminin,8.55,1.98,3.33,15.08,7.28,15.66,7.84,0,Ajourné
CAND308217,2021,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,12.87,13.51,13.48,9.32,12.63,9.19,11.3,1,Passable
CAND308218,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,13.86,4.16,9.32,5.69,7.62,13.91,8.92,0,Ajourné
CAND308219,2016,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,10.44,15.13,7.27,13.14,10.39,7.4,10.9,1,Passable
CAND308220,2022,Baccalauréat,Sciences maths,Oriental,ORI,Rural,Public,Féminin,9.03,6.87,8.63,11.84,12.77,10.85,9.25,0,Ajourné
CAND308221,2021,Baccalauréat,Arts,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,12.16,20.0,11.32,16.75,16.6,12.05,15.03,1,Bien
CAND308222,2022,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,11.36,12.14,12.36,6.84,11.06,9.95,10.64,1,Passable
CAND308223,2017,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Masculin,9.23,8.2,9.32,8.21,10.31,9.93,10.13,1,Passable
CAND308224,2020,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Privé,Masculin,6.73,9.87,9.33,9.49,10.89,11.37,10.54,1,Passable
CAND308225,2023,Brevet (Collégial),N/A,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Masculin,6.71,11.07,10.13,11.17,4.42,10.73,9.11,0,Ajourné
