id_etablissement,nom_etablissement,annee_scolaire,region,code_region,province,milieu,secteur,cycle,nb_classes,effectif_eleves,annee_creation,equipement_bibliotheque,equipement_laboratoire,equipement_salle_sport,acces_internet,cantine,latitude,longitude
ETB12547,École 60-MAR,2018-2019,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Privé,Primaire,19,261,2002,1,0,0,1,0,33.25487,-13.00102
ETB12548,École 85-CAS,2020-2021,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Primaire,32,310,1976,1,0,1,1,0,33.59313,-5.0121
ETB12549,Lycée 229-GUE,2023-2024,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Public,Qualifiant,9,243,1984,0,0,1,1,1,30.07665,-7.43532
ETB12550,École 237-FES,2019-2020,Fès-Meknès,FES,Taza,Rural,Public,Primaire,27,356,2021,1,1,1,1,0,29.36971,-7.49986
ETB12551,Lycée 145-SOU,2023-2024,Souss-Massa,SOU,Tata,Rural,Privé,Qualifiant,25,207,1981,0,0,0,1,0,35.2007,-1.24353
ETB12552,Collège 391-MAR,2018-2019,Marrakech-Safi,MAR,Marrakech,Rural,Public,Collégial,7,412,1961,1,0,0,1,1,27.96477,-8.5855
ETB12553,OFPPT 300-CAS,2020-2021,Casablanca-Settat,CAS,Khouribga,Rural,Privé,Formation Professionnelle,12,298,2021,0,1,0,0,1,34.70491,-7.8733
ETB12554,Jardin 231-TAN,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Public,Préscolaire,21,79,2003,1,0,0,1,1,29.88804,-10.81653
ETB12555,OFPPT 8-CAS,2019-2020,Casablanca-Settat,CAS,Sidi Bennour,Rural,Public,Formation Professionnelle,7,299,1966,0,0,0,0,0,35.73137,-2.20291
ETB12556,Lycée 30-CAS,2023-2024,Casablanca-Settat,CAS,Mohammadia,Urbain,Privé,Qualifiant,7,413,2001,1,1,1,1,0,35.73661,-10.37282
ETB12557,École 46-CAS,2022-2023,Casablanca-Settat,CAS,Khouribga,Rural,Public,Primaire,20,448,2001,1,1,1,0,0,34.28805,-1.00992
ETB12558,École 241-FES,2017-2018,Fès-Meknès,FES,Ifrane,Urbain,Public,Primaire,18,302,2015,1,0,1,0,1,27.95826,-4.68308
ETB12559,École 163-GUE,2020-2021,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Public,Primaire,19,311,1964,1,0,1,1,0,31.74333,-2.98263
ETB12560,Lycée 177-SOU,2015-2016,Souss-Massa,SOU,Tata,Urbain,Public,Qualifiant,13,496,2002,1,0,0,1,0,35.20505,-11.13489
ETB12561,Collège 153-CAS,2019-2020,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Collégial,15,392,1990,1,1,1,1,0,32.62656,-2.28593
ETB12562,École 405-BMK,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Primaire,15,203,2017,0,0,0,1,0,28.43163,-12.35025
ETB12563,École 417-CAS,2020-2021,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,6,250,1989,0,1,0,0,0,33.58746,-4.87959
ETB12564,Collège 237-ORI,2017-2018,Oriental,ORI,Nador,Rural,Privé,Collégial,15,409,2016,0,0,1,0,0,28.4537,-7.386
ETB12565,École 174-RAB,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Privé,Primaire,25,342,2019,1,1,1,0,1,34.56074,-5.46729
ETB12566,École 157-BMK,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Public,Primaire,5,332,2019,0,1,1,0,1,29.35881,-8.75812
ETB12567,École 329-BMK,2017-2018,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Public,Primaire,14,343,2006,0,1,0,1,0,30.46125,-10.57241
ETB12568,École 257-FES,2022-2023,Fès-Meknès,FES,Fès,Urbain,Public,Primaire,21,177,1971,1,1,0,1,1,34.49177,-6.8723
ETB12569,Collège 20-SOU,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Public,Collégial,32,341,1971,1,0,1,1,1,35.02652,-3.94831
ETB12570,Collège 140-RAB,2019-2020,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Collégial,32,404,1972,0,0,0,0,1,34.50729,-7.75467
ETB12571,Collège 461-SOU,2022-2023,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Collégial,24,327,2006,1,1,0,1,0,29.38438,-12.54055
ETB12572,Collège 124-SOU,2021-2022,Souss-Massa,SOU,Taroudannt,Urbain,Privé,Collégial,9,400,1994,1,0,0,1,1,35.8176,-9.16216
ETB12573,École 246-RAB,2021-2022,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Primaire,20,278,1963,1,0,1,1,0,34.43721,-9.12793
ETB12574,Lycée 88-TAN,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Privé,Qualifiant,10,395,2009,0,0,1,0,0,30.07835,-9.68145
ETB12575,École 456-FES,2015-2016,Fès-Meknès,FES,Fès,Rural,Privé,Primaire,9,290,1969,1,0,0,0,1,35.45464,-5.77224
ETB12576,École 290-CAS,2018-2019,Casablanca-Settat,CAS,Settat,Urbain,Privé,Primaire,10,357,2008,0,1,1,0,0,31.02812,-9.76222
ETB12577,Collège 401-TAN,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Collégial,18,600,1966,0,0,1,0,1,33.87678,-5.39435
ETB12578,Collège 495-FES,2019-2020,Fès-Meknès,FES,Taza,Urbain,Public,Collégial,14,346,1965,1,0,1,1,1,34.77547,-11.74784
ETB12579,Jardin 224-SOU,2020-2021,Souss-Massa,SOU,Taroudannt,Urbain,Public,Préscolaire,14,62,2002,0,0,0,0,1,34.18189,-8.85569
ETB12580,Collège 482-BMK,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Collégial,33,369,1966,0,1,0,1,1,34.05894,-9.77979
ETB12581,Lycée 35-CAS,2019-2020,Casablanca-Settat,CAS,Settat,Urbain,Public,Qualifiant,17,225,1989,1,0,1,1,0,34.87031,-3.721
ETB12582,Lycée 13-TAN,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Public,Qualifiant,28,329,1968,0,1,1,0,0,33.09684,-7.5194
ETB12583,École 18-RAB,2018-2019,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Primaire,20,302,1996,0,1,1,0,1,35.34463,-13.00096
ETB12584,Collège 138-LAA,2022-2023,Laâyoune-Sakia El Hamra,LAA,Laâyoune,Rural,Public,Collégial,32,317,2013,1,0,1,1,0,32.00676,-7.48709
ETB12585,École 223-DRA,2016-2017,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Public,Primaire,23,308,2012,1,1,0,1,1,32.05852,-8.51059
ETB12586,École 179-BMK,2016-2017,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Public,Primaire,24,227,1968,0,0,0,0,0,28.23304,-1.05993
ETB12587,École 301-ORI,2015-2016,Oriental,ORI,Oujda-Angad,Rural,Public,Primaire,28,250,1970,0,1,0,1,1,32.63605,-5.2025
ETB12588,Collège 224-SOU,2021-2022,Souss-Massa,SOU,Tata,Urbain,Privé,Collégial,8,495,1977,0,0,0,1,0,29.63845,-1.08121
ETB12589,Lycée 261-RAB,2018-2019,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Qualifiant,26,417,1998,1,1,0,0,1,32.94681,-9.73778
ETB12590,OFPPT 428-CAS,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Formation Professionnelle,11,350,2019,1,0,0,0,1,29.39176,-8.04479
ETB12591,École 57-MAR,2022-2023,Marrakech-Safi,MAR,Marrakech,Rural,Public,Primaire,20,464,1974,1,1,0,1,0,31.04199,-5.91173
ETB12592,Université 168-ORI,2016-2017,Oriental,ORI,Taourirt,Urbain,Public,Supérieur,5,2064,2008,0,1,1,0,0,29.50485,-8.87092
ETB12593,Collège 460-TAN,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Collégial,17,332,1966,1,0,1,1,0,30.92222,-11.62108
ETB12594,École 130-RAB,2017-2018,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Primaire,3,413,2014,0,0,1,0,0,27.85719,-1.54091
ETB12595,Lycée 359-DAK,2022-2023,Dakhla-Oued Eddahab,DAK,Aousserd,Urbain,Public,Qualifiant,29,403,1960,1,1,1,1,1,32.45524,-11.91314
ETB12596,Collège 392-FES,2019-2020,Fès-Meknès,FES,Taza,Urbain,Public,Collégial,27,405,2007,0,1,0,1,0,33.09144,-5.76364
ETB12597,École 488-DRA,2020-2021,Drâa-Tafilalet,DRA,Midelt,Rural,Privé,Primaire,30,195,1972,0,1,0,1,0,32.45036,-6.59779
ETB12598,École 108-CAS,2018-2019,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,6,233,1984,1,1,1,1,1,29.11497,-7.72868
ETB12599,École 153-TAN,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Primaire,21,346,2007,0,1,0,1,0,30.66253,-7.4417
ETB12600,Collège 485-ORI,2016-2017,Oriental,ORI,Berkane,Urbain,Public,Collégial,6,512,2021,1,1,1,0,0,34.43002,-12.79428
ETB12601,École 79-ORI,2022-2023,Oriental,ORI,Berkane,Urbain,Privé,Primaire,20,355,1963,1,0,1,1,1,34.0424,-1.6392
ETB12602,Jardin 211-CAS,2017-2018,Casablanca-Settat,CAS,Mohammadia,Rural,Privé,Préscolaire,29,86,1981,0,1,1,1,1,34.53358,-11.35069
ETB12603,Jardin 475-RAB,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Préscolaire,4,59,1997,0,1,0,0,1,34.67132,-1.26522
ETB12604,École 392-FES,2016-2017,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,27,280,1991,0,0,1,0,0,35.65313,-1.02035
ETB12605,École 383-FES,2018-2019,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,7,157,1998,1,0,1,1,0,31.30299,-4.28501
ETB12606,Lycée 35-ORI,2020-2021,Oriental,ORI,Berkane,Rural,Public,Qualifiant,21,277,2005,1,1,1,1,1,28.93333,-10.23975
ETB12607,École 335-SOU,2021-2022,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Privé,Primaire,13,312,1985,1,1,1,1,0,35.51923,-7.32029
ETB12608,Collège 381-SOU,2023-2024,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Public,Collégial,32,548,1985,1,1,1,0,0,29.899,-7.75366
ETB12609,École 96-CAS,2021-2022,Casablanca-Settat,CAS,Casablanca,Rural,Public,Primaire,23,275,1992,0,0,1,1,0,35.28781,-11.73911
ETB12610,Collège 490-RAB,2020-2021,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Collégial,33,460,2007,0,0,0,0,1,30.11035,-1.68091
ETB12611,OFPPT 309-CAS,2017-2018,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Formation Professionnelle,30,377,2001,0,0,0,1,0,35.32886,-4.65463
ETB12612,École 455-CAS,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,20,390,1977,1,1,0,1,0,33.5997,-8.3447
ETB12613,École 390-TAN,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Public,Primaire,30,438,2005,0,0,1,0,1,34.10032,-6.52352
ETB12614,Lycée 283-TAN,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Qualifiant,21,216,2010,1,1,1,1,1,32.78513,-7.60955
ETB12615,École 280-ORI,2021-2022,Oriental,ORI,Driouch,Urbain,Public,Primaire,23,332,1984,0,0,1,0,1,28.81766,-11.23451
ETB12616,Collège 462-RAB,2017-2018,Rabat-Salé-Kénitra,RAB,Salé,Rural,Privé,Collégial,27,396,1983,1,1,1,0,1,30.35941,-5.84252
ETB12617,Collège 485-FES,2022-2023,Fès-Meknès,FES,Boulemane,Urbain,Privé,Collégial,25,322,2005,0,1,0,1,0,34.9603,-7.7816
ETB12618,Lycée 426-FES,2016-2017,Fès-Meknès,FES,Boulemane,Rural,Public,Qualifiant,5,381,1978,0,1,1,1,1,34.04609,-7.80515
ETB12619,Collège 404-RAB,2018-2019,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Collégial,20,516,2005,0,1,1,0,0,35.34647,-8.04895
ETB12620,École 170-MAR,2020-2021,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Primaire,34,341,2003,0,0,0,1,0,28.58555,-3.96996
ETB12621,Collège 138-BMK,2022-2023,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Collégial,6,287,1963,1,0,0,0,0,35.38299,-10.41477
ETB12622,Lycée 446-CAS,2019-2020,Casablanca-Settat,CAS,Settat,Rural,Public,Qualifiant,3,517,2000,0,0,0,0,0,30.13915,-7.30336
ETB12623,Collège 237-RAB,2016-2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Collégial,9,516,1989,0,0,1,0,1,29.34817,-11.1225
ETB12624,École 338-FES,2017-2018,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,27,212,1978,1,0,1,0,0,33.46978,-11.10509
ETB12625,Jardin 231-RAB,2020-2021,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Préscolaire,21,46,2000,0,0,1,0,0,27.71039,-1.06545
ETB12626,École 476-TAN,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Primaire,30,360,1968,1,0,1,1,1,35.66847,-1.44069
ETB12627,Lycée 54-TAN,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Qualifiant,17,412,1978,0,1,0,1,1,31.79885,-3.77708
ETB12628,École 267-CAS,2020-2021,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,14,375,1974,1,0,0,1,1,31.95843,-9.63705
ETB12629,Collège 442-RAB,2022-2023,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Public,Collégial,7,435,1981,0,1,0,0,0,32.71952,-8.50286
ETB12630,École 11-FES,2023-2024,Fès-Meknès,FES,Séfrou,Urbain,Public,Primaire,15,283,2015,0,0,0,0,0,30.46658,-8.03357
ETB12631,Lycée 106-RAB,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Public,Qualifiant,5,446,2004,0,1,0,0,0,30.00462,-2.35029
ETB12632,École 392-CAS,2015-2016,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Primaire,19,353,1999,0,1,0,0,0,28.14721,-3.21142
ETB12633,Université 213-CAS,2023-2024,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Supérieur,4,1839,2010,1,1,0,1,0,33.67277,-3.47084
ETB12634,École 218-DRA,2016-2017,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Primaire,13,280,2005,0,0,1,1,0,33.92382,-7.74948
ETB12635,École 183-TAN,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Public,Primaire,30,255,2005,0,1,0,0,1,29.07796,-11.09779
ETB12636,École 226-GUE,2021-2022,Guelmim-Oued Noun,GUE,Guelmim,Urbain,Public,Primaire,21,247,1999,0,1,1,1,1,28.5431,-7.18116
ETB12637,Collège 496-MAR,2021-2022,Marrakech-Safi,MAR,Marrakech,Rural,Privé,Collégial,28,416,1998,0,0,0,1,1,30.25138,-1.15795
ETB12638,Lycée 366-TAN,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Qualifiant,10,305,1989,0,1,1,0,0,34.27177,-1.10078
ETB12639,Lycée 484-ORI,2019-2020,Oriental,ORI,Oujda-Angad,Rural,Public,Qualifiant,7,295,2018,1,1,1,0,0,28.45514,-4.41442
ETB12640,École 252-RAB,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Public,Primaire,10,314,2021,0,0,1,1,1,31.59801,-11.07698
ETB12641,École 354-CAS,2020-2021,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,4,231,2000,1,0,1,0,0,35.56097,-6.02837
ETB12642,Lycée 339-DRA,2018-2019,Drâa-Tafilalet,DRA,Tinghir,Rural,Public,Qualifiant,9,411,1997,0,0,0,0,0,27.87957,-1.94932
ETB12643,École 55-CAS,2022-2023,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,21,255,2002,0,1,1,1,1,29.5482,-8.21342
ETB12644,Collège 292-TAN,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Privé,Collégial,27,568,2001,1,0,0,0,1,32.34011,-9.01468
ETB12645,École 106-TAN,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Privé,Primaire,22,437,2004,1,1,1,1,0,32.35653,-8.45928
ETB12646,Université 80-DRA,2021-2022,Drâa-Tafilalet,DRA,Tinghir,Rural,Public,Supérieur,25,2935,2019,1,0,1,1,0,33.84482,-4.50084
ETB12647,OFPPT 322-CAS,2020-2021,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Formation Professionnelle,29,470,1974,0,0,0,1,1,28.60533,-12.07546
ETB12648,Jardin 306-MAR,2019-2020,Marrakech-Safi,MAR,Safi,Urbain,Public,Préscolaire,11,63,1988,0,1,0,1,0,35.64722,-10.63728
ETB12649,Lycée 376-SOU,2015-2016,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Qualifiant,20,453,1996,0,1,0,1,0,29.24782,-6.94662
ETB12650,Université 104-RAB,2019-2020,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Supérieur,28,3030,2019,0,0,0,1,1,31.19683,-10.46201
ETB12651,Lycée 70-DRA,2017-2018,Drâa-Tafilalet,DRA,Zagora,Urbain,Privé,Qualifiant,19,367,1974,1,0,0,0,0,30.17897,-10.00925
ETB12652,Collège 227-FES,2017-2018,Fès-Meknès,FES,Taza,Urbain,Public,Collégial,26,390,1999,1,0,1,1,0,31.0464,-7.82154
ETB12653,École 47-FES,2020-2021,Fès-Meknès,FES,Ifrane,Rural,Public,Primaire,21,309,1986,0,1,0,0,0,29.423,-7.21723
ETB12654,Jardin 270-FES,2023-2024,Fès-Meknès,FES,Fès,Rural,Public,Préscolaire,7,56,1960,0,1,0,1,0,30.86364,-7.26296
ETB12655,École 187-RAB,2019-2020,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Primaire,17,430,1991,0,1,0,1,0,29.89775,-11.65714
ETB12656,Collège 125-MAR,2018-2019,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Collégial,18,639,1975,1,0,1,1,1,28.17378,-3.47062
ETB12657,Collège 23-FES,2019-2020,Fès-Meknès,FES,Boulemane,Rural,Privé,Collégial,17,581,2011,1,0,0,0,0,33.9862,-8.09302
ETB12658,OFPPT 277-DRA,2017-2018,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Formation Professionnelle,15,329,2013,0,1,1,1,1,30.25626,-8.65877
ETB12659,Lycée 174-TAN,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Privé,Qualifiant,14,337,1998,0,0,0,1,1,32.53718,-4.4188
ETB12660,Lycée 162-BMK,2017-2018,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Public,Qualifiant,31,280,1988,1,1,1,1,0,35.85192,-7.14476
ETB12661,École 281-CAS,2020-2021,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,29,310,2005,0,1,1,0,1,33.33419,-4.18777
ETB12662,Collège 376-FES,2023-2024,Fès-Meknès,FES,Fès,Urbain,Public,Collégial,24,277,2008,0,0,1,1,1,29.50682,-4.88804
ETB12663,Collège 292-RAB,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Collégial,10,477,2012,1,0,0,0,0,29.64649,-7.16093
ETB12664,Jardin 272-MAR,2018-2019,Marrakech-Safi,MAR,Safi,Rural,Public,Préscolaire,32,65,1988,0,0,1,1,0,28.98601,-1.80091
ETB12665,Collège 452-BMK,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Privé,Collégial,8,598,1977,1,0,0,1,1,29.67017,-13.0049
ETB12666,Lycée 307-FES,2017-2018,Fès-Meknès,FES,El Hajeb,Urbain,Public,Qualifiant,27,146,1975,1,1,1,1,0,33.82284,-7.09272
ETB12667,Jardin 461-SOU,2017-2018,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Public,Préscolaire,23,40,2004,1,1,1,1,1,30.62433,-2.25888
ETB12668,Lycée 374-SOU,2021-2022,Souss-Massa,SOU,Tata,Rural,Public,Qualifiant,15,256,2007,1,1,1,1,0,35.53332,-6.27278
ETB12669,École 232-BMK,2015-2016,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Primaire,9,353,1967,0,1,1,1,0,34.51132,-5.42623
ETB12670,École 150-CAS,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Privé,Primaire,13,440,1973,1,0,0,0,0,30.84061,-2.68499
ETB12671,Lycée 121-DRA,2017-2018,Drâa-Tafilalet,DRA,Errachidia,Rural,Public,Qualifiant,9,359,2019,1,1,1,0,0,32.93222,-11.71161
ETB12672,École 488-CAS,2018-2019,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,15,261,2004,1,1,0,1,0,29.74662,-1.60547
ETB12673,École 137-TAN,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Public,Primaire,26,359,1960,0,1,0,0,0,34.18366,-8.32363
ETB12674,Université 182-RAB,2023-2024,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Supérieur,14,2968,2017,0,1,1,1,0,29.91607,-3.61906
ETB12675,École 461-CAS,2019-2020,Casablanca-Settat,CAS,Mohammadia,Urbain,Privé,Primaire,22,136,1985,0,0,1,0,1,31.27737,-4.49379
ETB12676,Université 292-FES,2017-2018,Fès-Meknès,FES,Ifrane,Urbain,Public,Supérieur,24,1342,1981,0,0,1,1,1,28.35579,-4.47414
ETB12677,École 109-CAS,2021-2022,Casablanca-Settat,CAS,Berrechid,Rural,Public,Primaire,29,394,1971,1,1,1,1,1,35.57302,-5.48489
ETB12678,Collège 191-FES,2015-2016,Fès-Meknès,FES,Boulemane,Urbain,Public,Collégial,18,429,1993,0,1,1,0,1,29.44447,-9.80361
ETB12679,Collège 37-BMK,2016-2017,Béni Mellal-Khénifra,BMK,Azilal,Rural,Public,Collégial,23,365,2016,1,0,1,1,0,32.73212,-3.86065
ETB12680,Lycée 213-SOU,2022-2023,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Qualifiant,27,350,1999,0,1,1,1,1,29.21232,-6.03727
ETB12681,École 192-SOU,2021-2022,Souss-Massa,SOU,Tiznit,Rural,Public,Primaire,26,190,1969,1,1,1,0,1,35.5718,-3.76564
ETB12682,École 47-ORI,2022-2023,Oriental,ORI,Figuig,Urbain,Public,Primaire,16,256,2017,1,0,1,0,0,35.21092,-1.12783
ETB12683,Collège 223-RAB,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Collégial,18,401,1993,0,0,1,0,0,35.66502,-6.07587
ETB12684,Collège 474-GUE,2015-2016,Guelmim-Oued Noun,GUE,Tan-Tan,Rural,Privé,Collégial,12,228,2021,1,1,1,1,0,30.81488,-2.5433
ETB12685,Jardin 241-SOU,2023-2024,Souss-Massa,SOU,Taroudannt,Rural,Public,Préscolaire,9,61,1972,1,0,1,0,1,32.06631,-10.34747
ETB12686,Lycée 359-RAB,2021-2022,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Qualifiant,3,386,2021,0,0,0,0,0,35.23961,-12.09609
ETB12687,École 117-SOU,2020-2021,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Primaire,3,317,2013,1,1,1,0,0,28.65692,-5.1325
ETB12688,Collège 370-MAR,2020-2021,Marrakech-Safi,MAR,Safi,Urbain,Public,Collégial,7,579,2017,1,0,0,1,0,28.31246,-10.72102
ETB12689,École 46-FES,2019-2020,Fès-Meknès,FES,Fès,Rural,Public,Primaire,22,345,2009,0,0,1,1,0,35.64567,-4.59915
ETB12690,Collège 420-DRA,2021-2022,Drâa-Tafilalet,DRA,Zagora,Urbain,Privé,Collégial,22,572,1965,1,0,0,1,0,28.80364,-4.80373
ETB12691,Collège 272-BMK,2021-2022,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Collégial,26,475,1971,0,1,0,0,1,30.36431,-5.79508
ETB12692,Lycée 416-CAS,2018-2019,Casablanca-Settat,CAS,El Jadida,Rural,Public,Qualifiant,34,414,1971,1,0,0,0,1,29.49942,-6.62418
ETB12693,École 325-BMK,2021-2022,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Primaire,19,260,2017,1,0,1,1,0,31.54814,-5.75225
ETB12694,Collège 434-GUE,2021-2022,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Public,Collégial,34,486,2019,1,0,0,1,0,31.79469,-8.05374
ETB12695,Lycée 252-FES,2022-2023,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Qualifiant,19,413,1974,1,1,1,1,0,31.42712,-5.52776
ETB12696,École 484-DRA,2016-2017,Drâa-Tafilalet,DRA,Errachidia,Urbain,Privé,Primaire,22,400,1997,0,0,0,1,1,27.93915,-12.86371
ETB12697,École 284-ORI,2019-2020,Oriental,ORI,Guercif,Urbain,Public,Primaire,17,423,2020,1,0,1,0,1,32.13921,-1.11529
ETB12698,École 410-DAK,2019-2020,Dakhla-Oued Eddahab,DAK,Dakhla,Urbain,Public,Primaire,20,339,1975,1,0,1,1,0,27.76807,-6.85034
ETB12699,École 236-MAR,2019-2020,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Primaire,23,419,1967,0,1,0,1,0,33.37439,-10.1325
ETB12700,École 263-SOU,2017-2018,Souss-Massa,SOU,Tiznit,Urbain,Public,Primaire,34,177,2014,1,0,1,1,0,28.72717,-12.20689
ETB12701,Collège 443-RAB,2021-2022,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Privé,Collégial,11,376,1989,0,1,0,1,1,29.52693,-3.01567
ETB12702,Université 307-CAS,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Supérieur,22,1185,2017,0,1,1,1,0,35.77412,-8.61062
ETB12703,École 40-BMK,2023-2024,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Public,Primaire,8,206,1990,1,1,0,1,0,27.83156,-12.10633
ETB12704,Collège 65-TAN,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Collégial,4,510,1987,0,1,0,1,0,28.90883,-2.73283
ETB12705,Lycée 127-CAS,2022-2023,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Qualifiant,23,309,2009,1,0,0,1,0,31.99587,-5.26713
ETB12706,Collège 47-FES,2022-2023,Fès-Meknès,FES,Fès,Rural,Public,Collégial,6,482,1983,1,0,1,1,1,30.21781,-5.93996
ETB12707,Lycée 498-SOU,2016-2017,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Qualifiant,27,484,2020,0,1,1,0,0,34.91046,-4.97164
ETB12708,École 13-CAS,2015-2016,Casablanca-Settat,CAS,Casablanca,Urbain,Privé,Primaire,4,266,1968,0,0,0,1,1,28.38346,-5.5207
