id_enseignant,annee_scolaire,region,code_region,province,milieu,genre,cycle_enseigne,categorie,matiere,anciennete_annees,salaire_mensuel_mad,heures_semaine,formation_continue,jours_absence
ENS207773,2015-2016,Marrakech-Safi,MAR,Safi,Rural,Féminin,Collégial,Maître d'enseignement,Histoire-Géo,2,5280,22,1,0
ENS207774,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Féminin,Primaire,Maître d'enseignement,Éducation islamique,20,4867,20,0,0
ENS207775,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Masculin,Préscolaire,Contractuel,SVT,21,4887,24,1,19
ENS207776,2023-2024,Fès-Meknès,FES,Taza,Urbain,Masculin,Primaire,Maître d'enseignement,Français,34,6136,27,0,2
ENS207777,2021-2022,Marrakech-Safi,MAR,Youssoufia,Urbain,Masculin,Collégial,Instituteur,Éducation physique,13,4448,30,1,19
ENS207778,2019-2020,Fès-Meknès,FES,Meknès,Urbain,Masculin,Primaire,Professeur certifié,Éducation islamique,11,6347,27,0,14
ENS207779,2022-2023,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Féminin,Primaire,Maître d'enseignement,Arabe,23,7151,25,1,0
ENS207780,2020-2021,Casablanca-Settat,CAS,El Jadida,Urbain,Féminin,Préscolaire,Professeur certifié,Éducation islamique,20,6822,22,0,10
ENS207781,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Féminin,Qualifiant,Professeur agrégé,SVT,8,7751,23,1,12
ENS207782,2023-2024,Oriental,ORI,Driouch,Rural,Masculin,Qualifiant,Maître d'enseignement,SVT,23,5748,19,1,1
ENS207783,2018-2019,Casablanca-Settat,CAS,Settat,Urbain,Féminin,Primaire,Maître d'enseignement,Mathématiques,27,4427,27,0,0
ENS207784,2015-2016,Souss-Massa,SOU,Tiznit,Rural,Masculin,Primaire,Professeur certifié,Physique-Chimie,3,5966,20,0,17
ENS207785,2020-2021,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Maître d'enseignement,Mathématiques,30,5578,21,0,4
ENS207786,2017-2018,Oriental,ORI,Guercif,Urbain,Féminin,Collégial,Professeur certifié,Histoire-Géo,15,6154,29,0,18
ENS207787,2020-2021,Fès-Meknès,FES,Meknès,Rural,Masculin,Primaire,Professeur certifié,Physique-Chimie,14,6409,30,0,3
ENS207788,2018-2019,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Masculin,Primaire,Professeur certifié,Physique-Chimie,32,7161,19,0,0
ENS207789,2021-2022,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Masculin,Collégial,Instituteur,Anglais,17,5074,27,0,15
ENS207790,2020-2021,Fès-Meknès,FES,Taounate,Urbain,Féminin,Primaire,Instituteur,Français,2,4058,18,1,8
ENS207791,2020-2021,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Masculin,Primaire,Professeur certifié,Arabe,10,5573,23,0,5
ENS207792,2022-2023,Casablanca-Settat,CAS,Mohammadia,Urbain,Féminin,Préscolaire,Professeur certifié,Philosophie,12,5058,22,0,0
ENS207793,2018-2019,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Maître d'enseignement,Histoire-Géo,26,5054,20,1,22
ENS207794,2017-2018,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,Qualifiant,Contractuel,Histoire-Géo,13,2426,22,1,0
ENS207795,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Masculin,Collégial,Instituteur,Mathématiques,4,3283,27,1,6
ENS207796,2018-2019,Fès-Meknès,FES,Moulay Yacoub,Urbain,Féminin,Collégial,Maître d'enseignement,Arabe,18,5575,24,0,13
ENS207797,2017-2018,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Professeur agrégé,Éducation physique,18,8667,29,0,3
ENS207798,2021-2022,Casablanca-Settat,CAS,Casablanca,Urbain,Masculin,Primaire,Professeur certifié,Mathématiques,23,6693,31,0,22
ENS207799,2015-2016,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Féminin,Collégial,Instituteur,SVT,13,6058,29,0,19
ENS207800,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Féminin,Collégial,Instituteur,Mathématiques,24,3707,30,0,0
ENS207801,2016-2017,Souss-Massa,SOU,Taroudannt,Urbain,Masculin,Primaire,Instituteur,Éducation physique,26,4276,27,1,5
ENS207802,2015-2016,Marrakech-Safi,MAR,Youssoufia,Urbain,Masculin,Primaire,Maître d'enseignement,Éducation physique,27,5227,30,1,8
ENS207803,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Masculin,Qualifiant,Professeur certifié,Anglais,17,6556,29,0,1
ENS207804,2023-2024,Fès-Meknès,FES,Moulay Yacoub,Rural,Masculin,Primaire,Instituteur,Éducation physique,30,5230,20,0,4
ENS207805,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Masculin,Qualifiant,Professeur agrégé,SVT,7,9129,26,0,0
ENS207806,2019-2020,Casablanca-Settat,CAS,Benslimane,Rural,Masculin,Collégial,Instituteur,Français,29,4785,30,1,0
ENS207807,2016-2017,Drâa-Tafilalet,DRA,Errachidia,Rural,Masculin,Primaire,Professeur certifié,Histoire-Géo,23,6044,26,1,0
ENS207808,2022-2023,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,Collégial,Professeur certifié,Histoire-Géo,27,7404,23,1,15
ENS207809,2017-2018,Casablanca-Settat,CAS,El Jadida,Rural,Féminin,Collégial,Instituteur,Philosophie,16,4426,19,1,0
ENS207810,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,Qualifiant,Contractuel,Arabe,29,2550,28,0,13
ENS207811,2023-2024,Fès-Meknès,FES,Meknès,Rural,Masculin,Collégial,Professeur certifié,Français,33,5834,24,1,20
ENS207812,2017-2018,Casablanca-Settat,CAS,Berrechid,Urbain,Masculin,Qualifiant,Contractuel,Arabe,11,4261,24,0,8
ENS207813,2020-2021,Fès-Meknès,FES,Taounate,Rural,Féminin,Primaire,Instituteur,Français,2,5249,30,0,3
ENS207814,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Primaire,Contractuel,Arabe,34,5097,18,1,21
ENS207815,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Féminin,Primaire,Professeur certifié,Anglais,9,6574,19,1,18
ENS207816,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Féminin,Qualifiant,Contractuel,Anglais,3,3416,22,1,7
ENS207817,2017-2018,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,Préscolaire,Professeur certifié,Anglais,10,6752,20,0,0
ENS207818,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Primaire,Instituteur,Sciences,20,5029,25,0,0
ENS207819,2017-2018,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Féminin,Primaire,Professeur certifié,Mathématiques,31,6353,29,0,0
ENS207820,2019-2020,Oriental,ORI,Guercif,Rural,Féminin,Collégial,Contractuel,Anglais,3,4661,24,0,0
ENS207821,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Féminin,Primaire,Contractuel,Sciences,21,3847,31,0,0
ENS207822,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Masculin,Qualifiant,Professeur agrégé,Sciences,10,8364,20,0,0
ENS207823,2022-2023,Fès-Meknès,FES,Boulemane,Urbain,Masculin,Collégial,Vacataire,Physique-Chimie,29,1502,28,0,15
ENS207824,2016-2017,Marrakech-Safi,MAR,Marrakech,Urbain,Masculin,Qualifiant,Professeur certifié,Mathématiques,1,6509,31,0,0
ENS207825,2016-2017,Dakhla-Oued Eddahab,DAK,Dakhla,Urbain,Masculin,Collégial,Instituteur,Histoire-Géo,14,4970,29,0,18
ENS207826,2022-2023,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Contractuel,Arabe,32,4688,21,1,0
ENS207827,2023-2024,Laâyoune-Sakia El Hamra,LAA,Es-Semara,Rural,Masculin,Préscolaire,Professeur certifié,Éducation islamique,11,5522,23,1,3
ENS207828,2015-2016,Fès-Meknès,FES,Taza,Urbain,Féminin,Qualifiant,Instituteur,Histoire-Géo,9,4120,31,0,20
ENS207829,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,Collégial,Contractuel,SVT,7,4619,23,1,0
ENS207830,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Féminin,Primaire,Professeur certifié,Éducation physique,28,6027,23,1,0
ENS207831,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Masculin,Collégial,Maître d'enseignement,Philosophie,6,5503,31,1,0
ENS207832,2021-2022,Souss-Massa,SOU,Taroudannt,Urbain,Féminin,Primaire,Professeur certifié,Arabe,22,7467,21,0,0
ENS207833,2022-2023,Marrakech-Safi,MAR,Chichaoua,Rural,Masculin,Qualifiant,Professeur agrégé,Éducation physique,18,8208,24,1,22
ENS207834,2018-2019,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Féminin,Primaire,Contractuel,Mathématiques,19,4548,22,1,16
ENS207835,2023-2024,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,Collégial,Instituteur,Histoire-Géo,28,4881,26,1,16
ENS207836,2016-2017,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Féminin,Préscolaire,Instituteur,Éducation physique,24,4959,28,0,7
ENS207837,2016-2017,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Masculin,Collégial,Instituteur,Philosophie,28,3901,18,0,7
ENS207838,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Masculin,Primaire,Contractuel,Philosophie,31,5558,26,0,10
ENS207839,2015-2016,Marrakech-Safi,MAR,Al Haouz,Rural,Féminin,Collégial,Contractuel,Éducation physique,14,4606,19,1,16
ENS207840,2018-2019,Marrakech-Safi,MAR,Youssoufia,Rural,Masculin,Primaire,Instituteur,Arabe,28,6029,18,0,23
ENS207841,2016-2017,Marrakech-Safi,MAR,Essaouira,Urbain,Féminin,Primaire,Professeur certifié,Histoire-Géo,6,6505,26,0,2
ENS207842,2016-2017,Fès-Meknès,FES,Ifrane,Rural,Masculin,Collégial,Maître d'enseignement,Histoire-Géo,15,5603,31,0,8
ENS207843,2016-2017,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Qualifiant,Professeur agrégé,Sciences,6,8347,29,0,20
ENS207844,2023-2024,Casablanca-Settat,CAS,Berrechid,Urbain,Féminin,Primaire,Professeur agrégé,Sciences,2,7844,25,1,17
ENS207845,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,Primaire,Professeur certifié,Histoire-Géo,18,5676,26,0,18
ENS207846,2017-2018,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Masculin,Primaire,Maître d'enseignement,Arabe,10,5023,31,1,3
ENS207847,2021-2022,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Maître d'enseignement,Arabe,27,5091,19,1,0
ENS207848,2018-2019,Oriental,ORI,Taourirt,Urbain,Féminin,Primaire,Maître d'enseignement,Anglais,19,5279,23,0,10
ENS207849,2023-2024,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Professeur certifié,Sciences,21,4911,24,0,24
ENS207850,2021-2022,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Féminin,Qualifiant,Maître d'enseignement,Histoire-Géo,2,6301,18,0,16
ENS207851,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Masculin,Primaire,Professeur certifié,Arabe,14,6612,31,0,10
ENS207852,2019-2020,Marrakech-Safi,MAR,Chichaoua,Urbain,Féminin,Qualifiant,Maître d'enseignement,Éducation islamique,15,4760,29,0,6
ENS207853,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Masculin,Qualifiant,Instituteur,Éducation islamique,21,4696,21,1,12
ENS207854,2021-2022,Marrakech-Safi,MAR,Essaouira,Urbain,Masculin,Primaire,Maître d'enseignement,Éducation islamique,23,6545,31,0,13
ENS207855,2016-2017,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,Primaire,Maître d'enseignement,Français,29,5716,24,0,0
ENS207856,2020-2021,Fès-Meknès,FES,Séfrou,Rural,Masculin,Collégial,Contractuel,Éducation islamique,27,3145,27,1,0
ENS207857,2021-2022,Marrakech-Safi,MAR,Marrakech,Urbain,Masculin,Collégial,Maître d'enseignement,Physique-Chimie,32,6352,30,0,22
ENS207858,2020-2021,Rabat-Salé-Kénitra,RAB,Salé,Rural,Féminin,Préscolaire,Professeur certifié,Français,29,5937,24,0,0
ENS207859,2015-2016,Laâyoune-Sakia El Hamra,LAA,Tarfaya,Urbain,Féminin,Primaire,Instituteur,Mathématiques,8,5207,20,0,15
ENS207860,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Féminin,Primaire,Professeur certifié,Sciences,21,5974,29,0,23
ENS207861,2020-2021,Casablanca-Settat,CAS,Berrechid,Urbain,Masculin,Primaire,Maître d'enseignement,Éducation islamique,27,4884,19,0,7
ENS207862,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Masculin,Qualifiant,Instituteur,SVT,33,4292,28,1,9
ENS207863,2019-2020,Souss-Massa,SOU,Tata,Urbain,Féminin,Primaire,Instituteur,Sciences,17,4429,25,0,22
ENS207864,2015-2016,Oriental,ORI,Berkane,Urbain,Masculin,Collégial,Maître d'enseignement,SVT,22,5613,30,0,0
ENS207865,2016-2017,Casablanca-Settat,CAS,El Jadida,Urbain,Féminin,Primaire,Contractuel,Mathématiques,22,3980,25,1,12
ENS207866,2015-2016,Marrakech-Safi,MAR,Essaouira,Urbain,Masculin,Collégial,Vacataire,Histoire-Géo,31,2943,27,1,0
ENS207867,2021-2022,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,Primaire,Instituteur,Physique-Chimie,1,4177,30,1,0
ENS207868,2015-2016,Casablanca-Settat,CAS,Benslimane,Urbain,Féminin,Qualifiant,Contractuel,Philosophie,28,3995,25,0,0
ENS207869,2021-2022,Casablanca-Settat,CAS,Berrechid,Urbain,Masculin,Primaire,Professeur certifié,Philosophie,16,6025,30,0,24
ENS207870,2020-2021,Fès-Meknès,FES,Moulay Yacoub,Urbain,Masculin,Primaire,Maître d'enseignement,Histoire-Géo,7,4425,22,1,11
ENS207871,2015-2016,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Collégial,Contractuel,SVT,11,4559,20,0,15
ENS207872,2018-2019,Casablanca-Settat,CAS,Benslimane,Urbain,Masculin,Collégial,Contractuel,Anglais,34,3356,22,0,2
ENS207873,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Féminin,Primaire,Contractuel,Philosophie,11,4422,28,0,0
ENS207874,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Féminin,Préscolaire,Maître d'enseignement,Anglais,30,5345,31,1,22
ENS207875,2022-2023,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,Primaire,Professeur certifié,Anglais,31,6464,26,0,0
ENS207876,2017-2018,Fès-Meknès,FES,Taounate,Rural,Féminin,Qualifiant,Professeur agrégé,Philosophie,5,8880,23,1,19
ENS207877,2017-2018,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Féminin,Primaire,Maître d'enseignement,Sciences,9,5294,21,1,23
ENS207878,2016-2017,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Primaire,Maître d'enseignement,Histoire-Géo,19,5707,20,1,0
ENS207879,2018-2019,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,Primaire,Professeur agrégé,Histoire-Géo,11,8730,29,0,8
ENS207880,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Masculin,Primaire,Instituteur,Anglais,21,5450,24,1,20
ENS207881,2023-2024,Fès-Meknès,FES,Meknès,Urbain,Féminin,Collégial,Instituteur,Arabe,14,4963,27,1,6
ENS207882,2019-2020,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,Préscolaire,Maître d'enseignement,Anglais,1,5376,20,0,9
ENS207883,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Masculin,Primaire,Professeur certifié,Éducation physique,9,6703,30,0,8
ENS207884,2022-2023,Oriental,ORI,Guercif,Rural,Masculin,Collégial,Instituteur,Éducation islamique,14,4899,27,1,0
ENS207885,2017-2018,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Préscolaire,Professeur certifié,Sciences,33,6491,23,0,16
ENS207886,2017-2018,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Féminin,Collégial,Instituteur,Éducation physique,20,6154,26,1,24
ENS207887,2020-2021,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Masculin,Collégial,Maître d'enseignement,Éducation islamique,23,7099,19,1,4
ENS207888,2018-2019,Fès-Meknès,FES,Fès,Rural,Masculin,Primaire,Contractuel,Sciences,27,5327,18,1,9
ENS207889,2022-2023,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Primaire,Instituteur,SVT,5,5118,18,0,23
ENS207890,2023-2024,Souss-Massa,SOU,Taroudannt,Urbain,Féminin,Collégial,Vacataire,Histoire-Géo,28,4057,23,0,13
ENS207891,2015-2016,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Professeur certifié,Éducation physique,17,6387,24,0,15
ENS207892,2023-2024,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Primaire,Contractuel,Sciences,28,3803,30,0,11
ENS207893,2018-2019,Oriental,ORI,Jerada,Urbain,Masculin,Primaire,Professeur certifié,Philosophie,34,8197,29,0,0
ENS207894,2018-2019,Marrakech-Safi,MAR,Essaouira,Urbain,Masculin,Primaire,Instituteur,Histoire-Géo,5,4912,26,0,0
ENS207895,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,Collégial,Professeur certifié,Histoire-Géo,22,7778,21,0,12
ENS207896,2022-2023,Oriental,ORI,Berkane,Urbain,Masculin,Primaire,Professeur agrégé,SVT,21,9549,22,0,10
ENS207897,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,Primaire,Contractuel,Éducation physique,27,2829,29,0,1
ENS207898,2023-2024,Dakhla-Oued Eddahab,DAK,Dakhla,Urbain,Masculin,Qualifiant,Instituteur,Sciences,31,4863,18,0,21
ENS207899,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Masculin,Primaire,Professeur certifié,Anglais,22,7488,20,0,14
ENS207900,2021-2022,Casablanca-Settat,CAS,Berrechid,Urbain,Féminin,Primaire,Professeur certifié,Arabe,22,6428,25,1,0
ENS207901,2015-2016,Casablanca-Settat,CAS,Berrechid,Urbain,Masculin,Primaire,Contractuel,Mathématiques,18,5393,22,1,0
ENS207902,2018-2019,Oriental,ORI,Taourirt,Urbain,Féminin,Primaire,Professeur certifié,Sciences,8,6821,23,0,3
ENS207903,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Masculin,Qualifiant,Professeur agrégé,Sciences,24,7665,27,1,2
ENS207904,2022-2023,Fès-Meknès,FES,Taza,Rural,Masculin,Primaire,Contractuel,Éducation islamique,15,3739,27,1,5
ENS207905,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Collégial,Contractuel,Arabe,17,3890,21,1,14
ENS207906,2021-2022,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,Primaire,Professeur certifié,Physique-Chimie,23,7100,26,1,23
ENS207907,2022-2023,Fès-Meknès,FES,Boulemane,Urbain,Masculin,Collégial,Instituteur,Sciences,1,3922,21,1,21
ENS207908,2017-2018,Casablanca-Settat,CAS,Berrechid,Rural,Masculin,Qualifiant,Instituteur,Français,17,4540,30,0,4
ENS207909,2019-2020,Marrakech-Safi,MAR,Al Haouz,Urbain,Féminin,Primaire,Professeur certifié,Sciences,6,6498,26,0,0
ENS207910,2019-2020,Fès-Meknès,FES,Meknès,Rural,Féminin,Primaire,Vacataire,Arabe,26,3149,25,0,11
ENS207911,2023-2024,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Masculin,Collégial,Instituteur,Sciences,9,4422,29,0,9
ENS207912,2015-2016,Fès-Meknès,FES,Fès,Urbain,Féminin,Primaire,Professeur certifié,Arabe,18,7120,31,0,0
ENS207913,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Féminin,Qualifiant,Maître d'enseignement,Histoire-Géo,28,6747,19,0,18
ENS207914,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Masculin,Primaire,Maître d'enseignement,Physique-Chimie,8,5747,28,1,16
ENS207915,2023-2024,Marrakech-Safi,MAR,Essaouira,Rural,Masculin,Primaire,Instituteur,Sciences,14,4687,29,0,24
ENS207916,2022-2023,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Masculin,Collégial,Contractuel,Éducation physique,31,4977,23,1,2
ENS207917,2016-2017,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,Collégial,Professeur certifié,Sciences,19,7823,21,1,6
ENS207918,2015-2016,Oriental,ORI,Guercif,Urbain,Masculin,Primaire,Professeur certifié,Éducation islamique,2,5123,22,1,5
ENS207919,2019-2020,Casablanca-Settat,CAS,Sidi Bennour,Rural,Féminin,Collégial,Professeur certifié,Philosophie,1,5104,24,1,6
ENS207920,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,Primaire,Professeur certifié,Éducation islamique,11,6516,31,1,23
ENS207921,2016-2017,Oriental,ORI,Oujda-Angad,Rural,Féminin,Collégial,Professeur agrégé,Physique-Chimie,18,8453,21,1,23
ENS207922,2023-2024,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,Primaire,Professeur certifié,Éducation islamique,10,5586,27,0,8
ENS207923,2015-2016,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Féminin,Préscolaire,Instituteur,Mathématiques,6,5270,23,0,19
ENS207924,2018-2019,Souss-Massa,SOU,Tiznit,Urbain,Masculin,Primaire,Instituteur,Arabe,6,4486,28,1,22
ENS207925,2015-2016,Fès-Meknès,FES,Meknès,Urbain,Féminin,Primaire,Contractuel,Physique-Chimie,34,4171,22,0,14
ENS207926,2020-2021,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Masculin,Collégial,Professeur certifié,Physique-Chimie,27,6889,22,0,0
ENS207927,2018-2019,Oriental,ORI,Guercif,Rural,Masculin,Collégial,Professeur agrégé,SVT,9,7799,18,0,0
ENS207928,2023-2024,Drâa-Tafilalet,DRA,Errachidia,Urbain,Féminin,Primaire,Contractuel,Français,25,3537,21,0,3
ENS207929,2022-2023,Fès-Meknès,FES,Séfrou,Rural,Masculin,Primaire,Contractuel,Arabe,32,3923,27,0,0
ENS207930,2023-2024,Souss-Massa,SOU,Tiznit,Rural,Masculin,Collégial,Professeur certifié,Histoire-Géo,27,7425,20,1,0
ENS207931,2018-2019,Casablanca-Settat,CAS,Mohammadia,Urbain,Féminin,Collégial,Maître d'enseignement,Sciences,2,4655,31,1,7
ENS207932,2023-2024,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Féminin,Primaire,Instituteur,Histoire-Géo,12,4373,23,1,12
ENS207933,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,Primaire,Instituteur,Anglais,29,5449,28,0,0
ENS207934,2017-2018,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,Primaire,Professeur certifié,Français,24,7996,27,0,0
ENS207935,2019-2020,Oriental,ORI,Jerada,Urbain,Masculin,Primaire,Professeur agrégé,Physique-Chimie,11,8455,18,0,3
ENS207936,2020-2021,Fès-Meknès,FES,Ifrane,Rural,Masculin,Primaire,Professeur certifié,Philosophie,14,5251,19,0,0
ENS207937,2023-2024,Marrakech-Safi,MAR,Marrakech,Rural,Masculin,Primaire,Instituteur,SVT,33,4966,25,1,15
ENS207938,2021-2022,Marrakech-Safi,MAR,Safi,Rural,Masculin,Qualifiant,Instituteur,Français,8,6760,22,0,0
ENS207939,2015-2016,Marrakech-Safi,MAR,Al Haouz,Urbain,Masculin,Qualifiant,Instituteur,Philosophie,7,5788,26,0,5
ENS207940,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,Collégial,Vacataire,Sciences,27,3376,26,0,0
ENS207941,2022-2023,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Féminin,Primaire,Vacataire,Anglais,4,2661,26,0,9
ENS207942,2022-2023,Casablanca-Settat,CAS,Benslimane,Urbain,Masculin,Primaire,Contractuel,Mathématiques,30,5294,20,0,0
ENS207943,2018-2019,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Professeur certifié,Sciences,24,6875,24,1,0
ENS207944,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Masculin,Primaire,Contractuel,Physique-Chimie,7,4194,26,1,1
ENS207945,2022-2023,Casablanca-Settat,CAS,Casablanca,Urbain,Masculin,Collégial,Professeur certifié,SVT,13,6341,31,0,1
ENS207946,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Féminin,Primaire,Instituteur,Sciences,27,5348,24,1,19
ENS207947,2022-2023,Marrakech-Safi,MAR,Al Haouz,Urbain,Masculin,Collégial,Maître d'enseignement,Philosophie,29,3869,27,1,5
ENS207948,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,Collégial,Professeur certifié,Français,8,6179,20,0,0
ENS207949,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Contractuel,Éducation physique,4,3031,28,1,0
ENS207950,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Masculin,Primaire,Professeur certifié,Philosophie,31,8049,30,0,10
ENS207951,2018-2019,Fès-Meknès,FES,Ifrane,Urbain,Masculin,Qualifiant,Professeur certifié,Anglais,30,6272,19,0,21
ENS207952,2021-2022,Fès-Meknès,FES,Meknès,Urbain,Masculin,Qualifiant,Professeur certifié,Anglais,8,6439,21,0,0
ENS207953,2020-2021,Marrakech-Safi,MAR,Youssoufia,Rural,Masculin,Primaire,Instituteur,Physique-Chimie,24,5165,23,0,4
